id,catalog_number,specifications
396960,2040B15,No. Teeth:15 |Plain Bore:0.500 in|Max. Bore:1.125 in|Hub Diameter:1.688 in|LTB:0.875 in|Weight:0.660 lb|Type:B |Tooth nominal Width:0.284 in|Hardened Teeth:Yes 
396944,60B14F-1B,Hub Diameter:2.563 in|LTB:1.250 in|Style:B |No. Teeth:14 |Finished Bore Diameter:1.125 in|Max. Bore:1.750 in|Weight:1.600 lb|Tooth Nominal Width:0.459 in|Hardened Teeth :Yes 
396997,40BTL24,Hub Diameter:3.250 in|LTB:1.000 in|Style:B |No. Teeth:24 |Outside Diameter:4.098 in|Pitch Diameter:3.831 in|Caliper Diameter:3.528 in|Max. Bore:1.625 in|Weight:1.400 lb|Tooth Nom. Thickness:0.284 in|Hardened Teeth :Yes 
397054,50BTL80,Hub Diameter:4.250 in|LTB:1.750 in|Style:B |No. Teeth:80 |Outside Diameter:16.282 in|Pitch Diameter:15.920 in|Caliper Diameter:15.519 in|Max. Bore:2.500 in|Weight:19.500 lb|Tooth Nominal Width:0.343 in
397074,80BTL35,Hub Diameter:4.250 in|LTB:1.750 in|Style:B |No. Teeth:35 |Outside Diameter:11.711 in|Pitch Diameter:11.156 in|Caliper Diameter:10.520 in|Max. Bore:2.500 in|Weight:15.200 lb|Tooth Nom. Width:0.575 in|Hardened Teeth:Yes 
397017,50B33F-1B,Hub Diameter:3.250 in|LTB:1.250 in|Style:B |No. Teeth:33 |Finished Bore Diameter:1.125 in|Max. Bore:2.250 in|Weight:4.920 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
397087,80BTL54,Hub Diameter:4.250 in|LTB:1.750 in|Style:B |No. Teeth:54 |Outside Diameter:17.769 in|Pitch Diameter:17.198 in|Caliper Diameter:16.573 in|Max. Bore:2.500 in|Weight:38.500 lb|Tooth Nom. Width:0.575 in|Hardened Teeth:Yes 
396800,50B48F-1C,Hub Diameter:3.750 in|LTB:1.250 in|Style:B |No. Teeth:48 |Finished Bore Diameter:1.188 in|Max. Bore:2.500 in|Weight:9.030 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
397042,60BTL70,Hub Diameter :4.250 in|LTB:1.750 in|Style:B |No. Teeth:70 |Outside Diameter:17.150 in|Pitch Diameter:16.717 in|Caliper Diameter:16.248 in|Max. Bore:2.500 in|Weight :27.600 lb|Hardened Teeth:Yes 
396755,60SF80,Hub Diameter:4.625 in|LTB:1.250 in|Style:B |No. Teeth:80 |Outside Diameter:19.540 in|Pitch Diameter:19.103 in|Caliper Diameter:18.634 in|Max. Bore:2.938 in|Weight:38.240 lb|Tooth Nominal Width:0.459 in
397038,D40BTL36,Hub Diameter:5.156 in|LTB:1.250 in|Style:B |No. Teeth:36 |Outside Diameter:6.015 in|Pitch Diameter:5.737 in|Caliper Diameter:5.425 in|Max. Bore:2.000 in|Weight:6.000 lb|Tooth Nom. Thickness:0.284 in
389921,80SFW,Type :B |Weight:3.500 lb|Use Bushing:SF |D:5.000 in|P:4.625 in|L:1.250 in|T:0.562 in
396980,D60ATL19,LTB:1.250 in|Style:A |No. Teeth:19 |Outside Diameter:4.945 in|Pitch Diameter:4.557 in|Caliper Diameter:4.072 in|Max. Bore:2.000 in|Weight :3.500 lb|Hardened Teeth:Yes 
397066,100BTL48,Hub Diameter:5.250 in|LTB:2.000 in|Style:B |No. Teeth:48 |Outside Diameter:19.821 in|Pitch Diameter:19.112 in|Caliper Diameter:18.363 in|Max. Bore:3.000 in|Weight:53.000 lb|Tooth Nominal Width:0.692 in|Hardened Teeth :Yes 
396710,80BTL18,Hub Diameter:3.625 in|LTB:1.250 in|Style:B |No. Teeth:18 |Outside Diameter:6.271 in|Pitch Diameter:5.759 in|Caliper Diameter:5.134 in|Max. Bore:2.000 in|Weight:3.600 lb|Tooth Nom. Width:0.575 in|Hardened Teeth:Yes 
390266,50SDSW,Type :B |Weight:1.000 lb|Use Bushing:SDS |D:3.625 in|P:3.438 in|L:0.750 in|T:0.312 in
396956,40A22,Stock Bore Diameter:0.625 in|Style:A |No. Teeth:22 |Outside Diameter:3.780 in|Pitch Diameter:3.513 in|Caliper Diameter:3.201 in|Weight:0.660 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
390526,W30,Type :W |For Use with Bushing:3030 |Max. Bore of Bushing:0.938 in|A:5.500 in|B:3.000 in|C:0.750 in|D:0.750 in|F:0.250 in|G:5.125 in|H:4.812 in|J:4.125 in|K:5.000 in|Weight:8.600 lb
391701,BL1234,Lacing:3x4 |P - Pitch:1.500 in|Min. Tensile Strength:67200 lb|ASME/ANSI Min. Tensile Strength:55000 lb|S - Hole Diameter:0.502 in|Approx. Weight:6.110 lb/ft
391689,BL1423,Lacing:2x3 |P - Pitch:1.750 in|Min. Tensile Strength:52900 lb|ASME/ANSI Min. Tensile Strength:43000 lb|S - Hole Diameter:0.564 in|Approx. Weight:6.090 lb/ft
391636,BL434,Lacing:3x4 |P - Pitch:0.500 in|Min. Tensile Strength:7900 lb|ASME/ANSI Min. Tensile Strength:7500 lb|S - Hole Diameter:0.202 in|Approx. Weight:0.760 lb/ft
393898,BL1034,Lacing:3x4 |P - Pitch:1.250 in|Min. Tensile Strength:48500 lb|ASME/ANSI Min. Tensile Strength:41000 lb|S - Hole Diameter:0.439 in|Approx. Weight:4.400 lb/ft
394481,40B18F-1B,Hub Diameter:2.313 in|LTB:1.000 in|Style:B |No. Teeth:18 |Finished Bore Diameter:1.125 in|Max. Bore:1.500 in|Weight:1.030 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394411,TSB2CT300,"Transformer:TSB2CT300 |Motor HP 230 VAC:60 to 100 hp|Motor HP 460 VAC:150 to 175 hp|Operation Power:24 to 240 V AC/DC +/- 10%, 50/60 Hz |Maximum Motor Voltage:600 VAC at 50/60 Hz |Load Current Setting Range:30 to 300 A|Trip Output Relay Status - Energized/Fail Safe to Open:Manual Setting |Trip Output Relay Status - Energized/Fail Safe Close:Automatic Setting |Trip Output Relay Contact Rating:3A Load |Start Time Setting Range:0.2 to 10 s|Shock Time Setting Range:0.2 to 5 s|Allow. Input Voltage Fluctuation (Full Scale):10 %|Output Contact:3A/250 VAC, Resistive |Test Button:Yes |Test Function:Built In |Withstanding Voltage:2000 VAC, 5 mA at 60 Hz for 1 min. between terminal and enclosure |Weight:1.54 lb 0.70 kg|Shock Relay Power Supply:90 to 240 VAC |Power Consumption (or less):2 W|Operating Temperature Range:-4 to 140 ºF -20 to 60 ºC|Max. Elevation:2000 m 6500 ft|Operating Humidity:45 to 85% R.H. with no condensation |Atmosphere:Free of corrosive gas and dust. Pollution degree 3 or below when installed in control box |Protection Rating:IP20 |Construction Material:Material Upper Housing - PA6  Material Lower Housing - PA66  Terminal Cover - PA6 |Certifications:CE Marking - Europe  RoHS Compliant  CCC - China  UL/cUL - North America |Mounting:35 mm DIN Rail or Mounting Plate |Storage Temperature Range:-22 to 158 ºF -30 to 70 ºC"
394621,2062B10,No. Teeth:10 |Plain Bore:0.750 in|Max. Bore:2.563 in|Hub Diameter:3.828 in|LTB:1.250 in|Weight:4.540 lb|Type:B |Tooth Nominal Width:0.459 in|Hardened Teeth:Yes 
394580,D60CTL36,Hub Diameter :4.250 in|LTB:1.750 in|Style:C |No. Teeth:36 |Outside Diameter:9.022 in|Pitch Diameter:8.605 in|Caliper Diameter:8.137 in|Max. Bore:2.500 in|Weight :17.500 lb|Hardened Teeth:Yes 
394735,35B17F-1,Hub Diameter:1.594 in|LTB:0.750 in|Style:B |No. Teeth:17 |Finished Bore Diameter:1.000 in|Max. Bore:1.063 in|Weight:0.420 lb|Tooth Nominal Width:0.168 in|Hardened Teeth:Y 
394949,80B45,Stock Bore Diameter:1.250 in|Hub Diameter:4.750 in|LTB:2.000 in|Style:B |No. Teeth:45 |Outside Diameter:14.900 in|Pitch Diameter:14.336 in|Caliper Diameter:13.702 in|Max. Bore:3.250 in|Weight:31.400 lb|Tooth Nominal Width:0.575 in|Hardened Teeth :Yes 
394932,41B15FL,Hub Diameter:1.906 in|LTB:0.875 in|Style:B |No. Teeth:15 |Finished Bore Diameter:0.750 in|Max. Bore:0.750 in|Weight:0.590 lb|Tooth Nominal Width:0.227 in|Hardened Teeth :Yes 
394961,60B37,Stock Bore Diameter:1.000 in|Hub Diameter:4.000 in|LTB:1.250 in|Style:B |No. Teeth:37 |Outside Diameter:9.260 in|Pitch Diameter:8.844 in|Caliper Diameter:8.367 in|Max. Bore:2.750 in|Weight:10.240 lb|Tooth Nominal Width:0.459 in|Hardened Teeth :Yes 
395063,40B36F-1G,Hub Diameter:3.250 in|LTB:1.000 in|Style:B |No. Teeth:36 |Finished Bore Diameter:1.438 in|Max. Bore:2.250 in|Weight:3.390 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
395087,2082B14,No. Teeth:14 |Plain Bore:1.375 in|Max. Bore:3.250 in|Hub Diameter:4.750 in|LTB:1.875 in|Weight:15.800 lb|Type:B |Tooth Nominal Width:0.575 in|Hardened Teeth:Yes 
395188,80SF35,Hub Diameter:4.625 in|LTB:1.250 in|Style:B |No. Teeth:35 |Outside Diameter:11.710 in|Pitch Diameter:11.156 in|Caliper Diameter:10.520 in|Max. Bore:2.938 in|Weight:15.500 lb|Tooth Nom. Width:0.575 in
395016,50B19F-1H,Hub Diameter:3.000 in|LTB:1.000 in|Style:B |No. Teeth:19 |Finished Bore Diameter:1.500 in|Max. Bore:2.000 in|Weight:2.000 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
394472,40B30SS,Stock Bore :0.625 in|Hub Diameter:3.250 in|LTB:1.000 in|Style:B |No. Teeth:30 |Outside Diameter:5.060 in|Pitch Diameter:4.783 in|Caliper Diameter:4.471 in|Max. Bore:2.250 in|Weight:2.880 lb|Tooth Nominal Width:0.284 in
395219,40B48FL,Hub Diameter:3.500 in|LTB:1.125 in|Style:B |No. Teeth:48 |Finished Bore Diameter:0.750 in|Max. Bore:2.375 in|Weight:5.660 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
394723,35B12FJ,Hub Diameter:1.219 in|LTB:0.750 in|Style:B |No. Teeth:12 |Finished Bore Diameter:0.625 in|Max. Bore:0.563 in|Weight:0.200 lb|Tooth Nominal Width:0.168 in|Hardened Teeth:Y 
394928,41B15F-1,Hub Diameter:1.906 in|LTB:0.875 in|Style:B |No. Teeth:15 |Finished Bore Diameter:1.000 in|Max. Bore:1.000 in|Weight:0.590 lb|Tooth Nominal Width:0.227 in|Hardened Teeth :Yes 
394560,80B9F-1D,Hub Diameter:2.250 in|LTB:1.625 in|Style:B |No. Teeth:9 |Finished Bore Diameter:1.250 in|Max. Bore:1.313 in|Weight:1.600 lb|Tooth Nominal Width:0.575 in|Hardened Teeth :Yes 
395215,40B42FL,Hub Diameter:3.500 in|LTB:1.125 in|Style:B |No. Teeth:42 |Finished Bore Diameter:0.750 in|Max. Bore:2.375 in|Weight:4.640 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
395108,2080B25,No. Teeth:25 |Plain Bore:1.000 in|Max. Bore:2.750 in|Hub Diameter:4.000 in|LTB:1.625 in|Weight:12.000 lb|Type:B |Tooth Nominal Width:0.575 in|Hardened Teeth:Yes 
395376,80A19,Stock Bore Diameter:0.938 in|Style:A |No. Teeth:19 |Outside Diameter:6.590 in|Pitch Diameter:6.076 in|Caliper Diameter:5.430 in|Weight:4.100 lb|Tooth Nominal Width:0.575 in|Hardened Teeth :Yes 
395302,80A30,Stock Bore Diameter:1.188 in|Style:A |No. Teeth:30 |Outside Diameter:10.110 in|Pitch Diameter:9.567 in|Caliper Diameter:8.942 in|Weight:10.70 lb|Tooth Nominal Width:0.575 in|Hardened Teeth :Yes 
395298,40B112,Stock Bore Diameter:0.750 in|Hub Diameter:4.000 in|LTB:1.250 in|Style:B |No. Teeth:112 |Outside Diameter:18.120 in|Pitch Diameter:17.827 in|Caliper Diameter:17.515 in|Max. Bore:2.750 in|Weight:22.560 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
395310,50B36F-1F,Hub Diameter:3.250 in|LTB:1.250 in|Style:B |No. Teeth:36 |Finished Bore Diameter:1.375 in|Max. Bore:2.250 in|Weight:5.500 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
395601,100A10,Stock Bore Diameter:1.000 in|Style:A |No. Teeth:10 |Weight:2.000 lb|Tooth Nominal Width:0.692 in|Hardened Teeth:Yes 
394832,35B32F-1B,Hub Diameter:2.000 in|LTB:0.875 in|Style:B |No. Teeth:32 |Finished Bore Diameter:1.125 in|Max. Bore:1.375 in|Weight:1.240 lb|Tooth Nominal Width:0.168 in|Hardened Teeth:Y 
395532,140A11,Stock Bore Diameter:1.500 in|Style:A |No. Teeth:11 |Weight:5.000 lb|Tooth Nominal Width:0.924 in
395483,D120B14,Stock Bore Diameter:1.500 in|Hub Diameter:5.000 in|LTB:3.750 in|Style:B |No. Teeth:14 |Outside Diameter:7.470 in|Pitch Diameter:6.741 in|Caliper Diameter:5.866 in|Max. Bore:3.313 in|Weight:25.600 lb|Tooth Nominal Width:0.894 in|Hardened Teeth:Yes 
395479,35B30F-1C,Hub Diameter:2.000 in|LTB:0.875 in|Style:B |No. Teeth:30 |Finished Bore Diameter:1.188 in|Max. Bore:1.375 in|Weight:1.020 lb|Tooth Nominal Width:0.168 in|Hardened Teeth:Y 
395705,160B21,Stock Bore Diameter:1.500 in|Hub Diameter:7.000 in|LTB:2.750 in|Style:B |No. Teeth:21 |Max. Bore:5.250 in|Weight:59.000 lb|Tooth Nominal Width:1.156 in|Hardened Teeth:Yes 
395646,100A32,Stock Bore Diameter:1.250 in|Style:A |No. Teeth:32 |Weight:22.600 lb|Tooth Nominal Width:0.692 in|Hardened Teeth:Yes 
395730,120B13,Stock Bore Diameter:1.375 in|Hub Diameter:4.563 in|LTB:2.250 in|Style:B |No. Teeth:13 |Outside Diameter:6.990 in|Pitch Diameter:6.269 in|Caliper Diameter:5.347 in|Max. Bore:3.000 in|Weight:12.400 lb|Tooth Nominal Width:0.924 in|Hardened Teeth:Yes 
395754,120B28,Stock Bore Diameter:1.375 in|Hub Diameter:6.000 in|LTB:2.500 in|Style:B |No. Teeth:28 |Outside Diameter:14.213 in|Pitch Diameter:13.397 in|Caliper Diameter:12.522 in|Max. Bore:4.000 in|Weight:47.500 lb|Tooth Nominal Width:0.924 in|Hardened Teeth:Yes 
395692,140B16,Stock Bore Diameter:1.500 in|Hub Diameter:6.250 in|LTB:2.500 in|Style:B |No. Teeth:16 |Max. Bore:4.250 in|Weight:27.900 lb|Tooth Nominal Width:0.924 in
395762,120B15,Stock Bore Diameter:1.250 in|Hub Diameter:4.750 in|LTB:2.375 in|Style:B |No. Teeth:15 |Outside Diameter:7.960 in|Pitch Diameter:7.215 in|Caliper Diameter:6.300 in|Max. Bore:3.250 in|Weight:16.700 lb|Tooth Nominal Width:0.924 in|Hardened Teeth:Yes 
395824,40A112,Stock Bore Diameter:0.938 in|Style:A |No. Teeth:112 |Outside Diameter:18.120 in|Pitch Diameter:17.827 in|Caliper Diameter:17.515 in|Weight:20.000 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
395389,DS80A16,Pitch:1.000 in|No. Teeth:16 |Outside Diameter:5.630 in|Plain Bore:1.000 in|Max. Bore:2.488 in|LTB:2.188 in|C:1.625 in|D:4 in|Weight:9.500 lb|Tooth Nominal Width:0.575 in|Hardened Teeth:Yes 
395810,35A60,Stock Bore Diameter:0.719 in|Style:A |No. Teeth:60 |Outside Diameter:7.380 in|Pitch Diameter:7.165 in|Caliper Diameter:6.965 in|Weight:1.800 lb|Tooth Nom. Thickness:0.168 in|Hardened Teeth:Y 
395766,120B16,Stock Bore Diameter:1.250 in|Hub Diameter:5.250 in|LTB:2.375 in|Style:B |No. Teeth:16 |Outside Diameter:8.440 in|Pitch Diameter:7.689 in|Caliper Diameter:6.814 in|Max. Bore:3.500 in|Weight:19.900 lb|Tooth Nominal Width:0.924 in|Hardened Teeth:Yes 
395949,60A39,Stock Bore Diameter:0.938 in|Style:A |No. Teeth:39 |Outside Diameter:9.740 in|Pitch Diameter:9.321 in|Caliper Diameter:8.844 in|Weight:8.280 lb|Tooth Nominal Width:0.459 in|Hardened Teeth :Yes 
395778,240B11,Stock Bore Diameter:1.500 in|Hub Diameter:7.000 in|LTB:3.875 in|Style:B |No. Teeth:11 |Max. Bore:4.750 in|Weight:66.000 lb|Tooth Nominal Width:1.738 in|Hardened Teeth:Yes 
395957,50B80,Stock Bore Diameter:1.000 in|Hub Diameter:4.250 in|LTB:1.750 in|Style:B |No. Teeth:80 |Outside Diameter:16.280 in|Pitch Diameter:15.919 in|Caliper Diameter:15.519 in|Max. Bore:2.750 in|Weight:21.000 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
395629,200A17,Stock Bore Diameter:1.500 in|Style:A |No. Teeth:17 |Weight:51.000 lb|Tooth Nominal Width:1.389 in|Hardened Teeth:Yes 
396003,50A44,Stock Bore Diameter:0.719 in|Style:A |No. Teeth:44 |Outside Diameter:9.110 in|Pitch Diameter:8.761 in|Caliper Diameter:8.361 in|Weight:5.420 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
395937,60A36,Stock Bore Diameter:0.938 in|Style:A |No. Teeth:36 |Outside Diameter:9.020 in|Pitch Diameter:8.606 in|Caliper Diameter:8.137 in|Weight:6.820 lb|Tooth Nominal Width:0.459 in|Hardened Teeth :Yes 
396015,80B15SS,Stock Bore Diameter:1.000 in|Hub Diameter:3.813 in|LTB:1.500 in|Style:B |No. Teeth:15 |Outside Diameter:5.300 in|Pitch Diameter:4.810 in|Caliper Diameter:2.500 in|Max. Bore:5.300 in|Weight:5.300 lb|Tooth Nominal Width:0.575 in
396122,40BB17H,No. Teeth:17 |Chain Size:40 |O.D.:2.970 in|B:0.638 in|L:0.720 in|W:0.284 in|Weight:0.520 lb|Hardened Teeth:Yes 
395833,40A33,Stock Bore Diameter:0.594 in|Style:A |No. Teeth:33 |Outside Diameter:5.540 in|Pitch Diameter:5.260 in|Caliper Diameter:4.941 in|Weight:1.560 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
395995,D50BTL30,Hub Diameter:5.281 in|LTB:1.750 in|Style:B |No. Teeth:30 |Outside Diameter:6.321 in|Pitch Diameter:5.979 in|Caliper Diameter:5.579 in|Max. Bore:2.500 in|Weight:7.500 lb|Tooth Nominal Width:0.332 in|Hardened Teeth :Yes 
396187,2042B12,Plain Bore:0.625 in|No. Teeth:12 |Max. Bore:2.250 in|Hub Diameter:3.062 in|LTB:1.000 in|Weight:2.220 lb|Type:B |Tooth nominal Width:0.284 in|Hardened Teeth:Yes 
396097,2050B30,Plain Bore:0.750 in|Max. Bore:2.000 in|Hub Diameter:3.000 in|LTB:1.250 in|Weight:4.580 lb|Type:B |Tooth Nominal Width:0.343 in|Hardened Teeth:Yes 
396211,40B17F-1B,Hub Diameter:2.125 in|LTB:1.000 in|Style:B |No. Teeth:17 |Finished Bore Diameter:1.125 in|Max. Bore:1.438 in|Weight:0.880 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
396110,2050B14,Plain Bore:0.625 in|Max. Bore:1.281 in|Hub Diameter:2.000 in|LTB:1.000 in|Weight:1.000 lb|Type:B |Tooth Nominal Width:0.343 in|Hardened Teeth:Yes 
396130,2052B8,No. Teeth:8 |Plain Bore:0.625 in|Max. Bore:1.406 in|Hub Diameter:2.359 in|LTB:1.000 in|Weight:1.380 lb|Type:B |Tooth Nominal Width:0.343 in|Hardened Teeth:Yes 
396237,80A96,Stock Bore Diameter:1.500 in|Style:A |No. Teeth:96 |Outside Diameter:31.150 in|Pitch Diameter:30.563 in|Caliper Diameter:29.938 in|Weight:120.000 lb|Tooth Nominal Width:0.575 in|Hardened Teeth :Yes 
396393,T50B25,Stock Bore Diameter:1.000 in|Hub Diameter:3.625 in|LTB:2.625 in|Style:B |No. Teeth:25 |Outside Diameter:5.320 in|Pitch Diameter:4.987 in|Caliper Diameter:4.577 in|Max. Bore:2.500 in|Weight:10.160 lb|Tooth Nominal Width:0.332 in|Hardened Teeth :Yes 
396421,D140B13,Stock Bore Diameter:1.625 in|Hub Diameter:5.000 in|LTB:3.750 in|Style:B |No. Teeth:13 |Outside Diameter:8.150 in|Pitch Diameter:7.313 in|Caliper Diameter:6.259 in|Max. Bore:3.313 in|Weight:29.000 lb|Tooth Nominal Width:0.894 in|Hardened Teeth:Yes 
396445,50B20FL,Hub Diameter:3.000 in|LTB:1.000 in|Style:B |No. Teeth:20 |Finished Bore Diameter:0.750 in|Max. Bore:2.000 in|Weight:2.100 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
396458,D80B11,Stock Bore Diameter:1.000 in|Hub Diameter:2.500 in|LTB:2.500 in|Style:B |No. Teeth:11 |Outside Diameter:4.010 in|Pitch Diameter:3.550 in|Caliper Diameter:2.888 in|Max. Bore:1.750 in|Weight:4.000 lb|Tooth Nominal Width:0.557 in|Hardened Teeth :Yes 
396433,D80B17,Stock Bore Diameter:1.000 in|Hub Diameter:4.422 in|LTB:2.750 in|Style:B |No. Teeth:17 |Outside Diameter:5.950 in|Pitch Diameter:5.442 in|Caliper Diameter:4.794 in|Max. Bore:3.000 in|Weight:13.200 lb|Tooth Nominal Width:0.557 in|Hardened Teeth :Yes 
396429,D60BTL20,Hub Diameter :3.688 in|LTB:1.750 in|Style:B |No. Teeth:20 |Outside Diameter:5.185 in|Pitch Diameter:4.794 in|Caliper Diameter:4.325 in|Max. Bore:2.500 in|Weight :4.000 lb|Hardened Teeth:Yes 
396453,D80B15,Stock Bore Diameter:1.000 in|Hub Diameter:3.797 in|LTB:2.500 in|Style:B |No. Teeth:15 |Outside Diameter:5.300 in|Pitch Diameter:4.810 in|Caliper Diameter:4.158 in|Max. Bore:2.500 in|Weight:9.000 lb|Tooth Nominal Width:0.557 in|Hardened Teeth :Yes 
396462,50A12,Stock Bore Diameter:0.625 in|Style:A |No. Teeth:12 |Outside Diameter:2.710 in|Pitch Diameter:2.415 in|Caliper Diameter:2.015 in|Weight:0.340 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
396358,50BTL18,Hub Diameter:2.781 in|LTB:1.000 in|Style:B |No. Teeth:18 |Outside Diameter:3.920 in|Pitch Diameter:3.599 in|Caliper Diameter:3.199 in|Max. Bore:1.625 in|Weight:0.900 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
396567,T60B16,Stock Bore Diameter:1.000 in|Hub Diameter:3.000 in|LTB:3.000 in|Style:B |No. Teeth:16 |Outside Diameter:4.220 in|Pitch Diameter:3.845 in|Caliper Diameter:3.375 in|Max. Bore:2.000 in|Weight:6.500 lb|Tooth Nominal Width:0.444 in|Hardened Teeth :Yes 
396575,40B17FL,Hub Diameter:2.125 in|LTB:1.000 in|Style:B |No. Teeth:17 |Finished Bore Diameter:0.750 in|Max. Bore:1.438 in|Weight:0.880 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
396498,50BTL16,Hub Diameter:2.781 in|LTB:1.000 in|Style:B |No. Teeth:16 |Outside Diameter:3.517 in|Pitch Diameter:3.204 in|Caliper Diameter:2.804 in|Max. Bore:1.625 in|Weight:0.700 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
396534,DS100A21,Pitch:1.250 in|No. Teeth:21 |Outside Diameter:9.040 in|Plain Bore:1.250 in|Max. Bore:5.250 in|LTB:2.688 in|C:2.000 in|D:7.000 in|Weight:29.000 lb|Tooth Nominal Width:0.692 in|Hardened Teeth:Yes 
396603,DS80ATL19,Pitch:1.000 in|No. Teeth:19 |Outside Diameter:6.590 in|Bushing:3020 |Max. Bore:3.000 in|LTB:2.188 in|C:1.625 in|D:4.953 in|Weight:9.700 lb|Tooth Nominal Width:0.575 in|Hardened Teeth:Yes 
396550,T80B19,Stock Bore Diameter:1.000 in|Hub Diameter:5.000 in|LTB:3.875 in|Style:B |No. Teeth:19 |Outside Diameter:6.590 in|Pitch Diameter:6.076 in|Caliper Diameter:5.430 in|Max. Bore:3.313 in|Weight:23.700 lb|Tooth Nominal Width:0.557 in|Hardened Teeth :Yes 
396494,2060A19,No. Teeth:19 |Plain Bore:0.750 in|Weight:2.100 lb|Type:A |Tooth Nominal Width:0.459 in|Hardened Teeth:Yes 
396482,DS80A14,Pitch:1.000 in|No. Teeth:14 |Outside Diameter:4.980 in|Plain Bore:1.000 in|Max. Bore:2.250 in|LTB:2.188 in|C:1.625 in|D:3.344 in|Weight:7.700 lb|Tooth Nominal Width:0.575 in|Hardened Teeth:Yes 
396490,DS80A22,Pitch:1.000 in|No. Teeth:22 |Outside Diameter:7.560 in|Plain Bore:1.000 in|Max. Bore:3.875 in|LTB:2.188 in|C:1.625 in|D:5.922 in|Weight:18.400 lb|Tooth Nominal Width:0.575 in|Hardened Teeth:Yes 
396738,40B9FJ,Hub Diameter:1.063 in|LTB:0.875 in|Style:B |No. Teeth:9 |Finished Bore Diameter:0.625 in|Max. Bore:0.563 in|Weight:0.160 lb|Tooth Nominal Width:0.284 in|Hardened Teeth :Yes 
396616,1.00E+22,Hub Diameter:6.000 in|LTB:1.625 in|Style:B |No. Teeth:22 |Outside Diameter:9.440 in|Pitch Diameter:8.783 in|Caliper Diameter:8.034 in|Max. Bore:3.500 in|Weight:13.500 lb|Tooth Nominal Width:0.692 in|Hardened Teeth:Yes 
396709,80BTL17,Hub Diameter:3.625 in|LTB:1.250 in|Style:B |No. Teeth:17 |Outside Diameter:5.950 in|Pitch Diameter:5.442 in|Caliper Diameter:4.794 in|Max. Bore:2.000 in|Weight:3.100 lb|Tooth Nom. Width:0.575 in|Hardened Teeth:Yes 
396660,50B72,Stock Bore Diameter:1.000 in|Hub Diameter:3.750 in|LTB:1.750 in|Style:B |No. Teeth:72 |Outside Diameter:14.690 in|Pitch Diameter:14.329 in|Caliper Diameter:13.929 in|Max. Bore:2.500 in|Weight:15.240 lb|Tooth Nominal Width:0.343 in|Hardened Teeth :Yes 
396142,60BB13H,No. Teeth:13 |Chain Size:60 |O.D.:3.510 in|B:0.638 in|L:0.720 in|W:0.459 in|Weight:0.760 lb|Hardened Teeth:Yes 
396815,50SDS40,Hub Diameter:3.188 in|LTB:0.750 in|Style:B |No. Teeth:40 |Outside Diameter:8.320 in|Pitch Diameter:7.966 in|Caliper Diameter:7.566 in|Max. Bore:2.000 in|Weight:4.740 lb|Tooth Nominal Width:0.343 in
396927,80B11F-1J,Hub Diameter:3.125 in|LTB:1.625 in|Style:B |No. Teeth:11 |Finished Bore Diameter:1.625 in|Max. Bore:1.625 in|Weight:1.800 lb|Tooth Nominal Width:0.575 in|Hardened Teeth :Yes 
396841,80B16SS,Stock Bore Diameter:1.000 in|Hub Diameter:4.000 in|LTB:1.500 in|Style:B |No. Teeth:16 |Outside Diameter:5.630 in|Pitch Diameter:5.126 in|Caliper Diameter:2.750 in|Max. Bore:5.900 in|Weight:5.900 lb|Tooth Nominal Width:0.575 in
396693,DS40ATL19,Pitch:0.500 in|No. Teeth:19 |Outside Diameter:3.300 in|Bushing:1215 |Max. Bore:1.250 in|LTB:1.406 in|C:1.125 in|D:2.500 in|Weight:1.100 lb|Tooth Nominal Width:0.284 in|Hardened Teeth:Yes 
396955,50B11SS,Stock Bore Diameter:0.625 in|Hub Diameter:1.750 in|LTB:1.000 in|Style:B |No. Teeth:11 |Outside Diameter:2.500 in|Pitch Diameter:2.219 in|Caliper Diameter:1.796 in|Max. Bore:1.000 in|Weight:0.600 lb|Tooth Nominal Width:0.343 in
