id,catalog_number,cad
131032,129670,https://mro-host.herokuapp.com/file_download/?name=baldor3d_129670.dxf
123001,066286,https://mro-host.herokuapp.com/file_download/?name=baldor3d_066286.dxf
133330,069873,https://mro-host.herokuapp.com/file_download/?name=baldor3d_069873.dxf
123462,124225,https://mro-host.herokuapp.com/file_download/?name=baldor3d_124225.dxf
128844,070495,https://mro-host.herokuapp.com/file_download/?name=baldor3d_070495.dxf
126429,034741,https://mro-host.herokuapp.com/file_download/?name=baldor3d_034741.dxf
128971,070021,https://mro-host.herokuapp.com/file_download/?name=baldor3d_070021.dxf
1291131,077215,https://mro-host.herokuapp.com/file_download/?name=baldor3d_077215.dxf
126905,125543,https://mro-host.herokuapp.com/file_download/?name=baldor3d_125543.dxf
132968,127745,https://mro-host.herokuapp.com/file_download/?name=baldor3d_127745.dxf
1291134,077218,https://mro-host.herokuapp.com/file_download/?name=baldor3d_077218.dxf
125628,128727,https://mro-host.herokuapp.com/file_download/?name=baldor3d_128727.dxf
791389,076306,https://mro-host.herokuapp.com/file_download/?name=baldor3d_076306.dxf
130292,130345,https://mro-host.herokuapp.com/file_download/?name=baldor3d_130345.dxf
128458,069748,https://mro-host.herokuapp.com/file_download/?name=baldor3d_069748.dxf
127696,129232,https://mro-host.herokuapp.com/file_download/?name=baldor3d_129232.dxf
133495,070328,https://mro-host.herokuapp.com/file_download/?name=baldor3d_070328.dxf
124863,033818,https://mro-host.herokuapp.com/file_download/?name=baldor3d_033818.dxf
791679,136767,https://mro-host.herokuapp.com/file_download/?name=baldor3d_136767.dxf
132463,128851,https://mro-host.herokuapp.com/file_download/?name=baldor3d_128851.dxf
122912,061085,https://mro-host.herokuapp.com/file_download/?name=baldor3d_061085.dxf
125787,019260,https://mro-host.herokuapp.com/file_download/?name=baldor3d_019260.dxf
123136,066315,https://mro-host.herokuapp.com/file_download/?name=baldor3d_066315.dxf
133460,125850,https://mro-host.herokuapp.com/file_download/?name=baldor3d_125850.dxf
791639,136702,https://mro-host.herokuapp.com/file_download/?name=baldor3d_136702.dxf
133375,069465,https://mro-host.herokuapp.com/file_download/?name=baldor3d_069465.dxf
124987,089034,https://mro-host.herokuapp.com/file_download/?name=baldor3d_089034.dxf
133894,123765,https://mro-host.herokuapp.com/file_download/?name=baldor3d_123765.dxf
123108,104035,https://mro-host.herokuapp.com/file_download/?name=baldor3d_104035.dxf
791344,076051,https://mro-host.herokuapp.com/file_download/?name=baldor3d_076051.dxf
127899,129273,https://mro-host.herokuapp.com/file_download/?name=baldor3d_ 129273.dxf
134212,069451,https://mro-host.herokuapp.com/file_download/?name=baldor3d_069451.dxf
132869,125549,https://mro-host.herokuapp.com/file_download/?name=baldor3d_125549.dxf
134110,023232,https://mro-host.herokuapp.com/file_download/?name=baldor3d_023232.dxf
133357,069468,https://mro-host.herokuapp.com/file_download/?name=baldor3d_069468.dxf
123859,006144,https://mro-host.herokuapp.com/file_download/?name=baldor3d_006144.dxf
128414,069908,https://mro-host.herokuapp.com/file_download/?name=baldor3d_069908.dxf
128452,069774,https://mro-host.herokuapp.com/file_download/?name=baldor3d_069774.dxf
129430,131817,https://mro-host.herokuapp.com/file_download/?name=baldor3d_131817.dxf
786279,071687,https://mro-host.herokuapp.com/file_download/?name=baldor3d_071687.dxf
126796,125646,https://mro-host.herokuapp.com/file_download/?name=baldor3d_125646.dxf
131685,124224,https://mro-host.herokuapp.com/file_download/?name=baldor3d_124224.dxf
129154,071308,https://mro-host.herokuapp.com/file_download/?name=baldor3d_071308.dxf
123014,104197,https://mro-host.herokuapp.com/file_download/?name=baldor3d_104197.dxf
128334,069799,https://mro-host.herokuapp.com/file_download/?name=baldor3d_069799.dxf
131229,070542,https://mro-host.herokuapp.com/file_download/?name=baldor3d_070542.dxf
128102,126406,https://mro-host.herokuapp.com/file_download/?name=baldor3d_126406.dxf
786457,072195,https://mro-host.herokuapp.com/file_download/?name=baldor3d_072195.dxf
128294,069647,https://mro-host.herokuapp.com/file_download/?name=baldor3d_069647.dxf
129032,070658,https://mro-host.herokuapp.com/file_download/?name=baldor3d_070658.dxf
131159,069852,https://mro-host.herokuapp.com/file_download/?name=baldor3d_069852.dxf
122926,087183,https://mro-host.herokuapp.com/file_download/?name=baldor3d_087183.dxf
133707,038207,https://mro-host.herokuapp.com/file_download/?name=baldor3d_038207.dxf
125037,231150,https://mro-host.herokuapp.com/file_download/?name=baldor3d_231150.dxf
122950,087218,https://mro-host.herokuapp.com/file_download/?name=baldor3d_087218.dxf
791644,136757,https://mro-host.herokuapp.com/file_download/?name=baldor3d_136757.dxf
791392,136778,https://mro-host.herokuapp.com/file_download/?name=baldor3d_136778.dxf
130442,127565,https://mro-host.herokuapp.com/file_download/?name=baldor3d_127565.dxf
133019,129324,https://mro-host.herokuapp.com/file_download/?name=baldor3d_129324.dxf
125209,128998,https://mro-host.herokuapp.com/file_download/?name=baldor3d_128998.dxf
123016,067054,https://mro-host.herokuapp.com/file_download/?name=baldor3d_ 067054.dxf
133094,136164,https://mro-host.herokuapp.com/file_download/?name=baldor3d_136164.dxf
791378,076228,https://mro-host.herokuapp.com/file_download/?name=baldor3d_076228.dxf
134108,005091,https://mro-host.herokuapp.com/file_download/?name=baldor3d_005091.dxf
131615,104211,https://mro-host.herokuapp.com/file_download/?name=baldor3d_104211.dxf
128342,069727,https://mro-host.herokuapp.com/file_download/?name=baldor3d_069727.dxf
125200,124466,https://mro-host.herokuapp.com/file_download/?name=baldor3d_124466.dxf
131512,023493,https://mro-host.herokuapp.com/file_download/?name=baldor3d_023493.dxf
123492,124256,https://mro-host.herokuapp.com/file_download/?name=baldor3d_124256.dxf
128084,126498,https://mro-host.herokuapp.com/file_download/?name=baldor3d_126498.dxf
126968,012303,https://mro-host.herokuapp.com/file_download/?name=baldor3d_012303.dxf
128707,051878,https://mro-host.herokuapp.com/file_download/?name=baldor3d_051878.dxf
128640,125684,https://mro-host.herokuapp.com/file_download/?name=baldor3d_125684.dxf
132460,128676,https://mro-host.herokuapp.com/file_download/?name=baldor3d_128676.dxf
127275,127750,https://mro-host.herokuapp.com/file_download/?name=baldor3d_127750.dxf
124758,034246,https://mro-host.herokuapp.com/file_download/?name=baldor3d_034246.dxf
133679,131433,https://mro-host.herokuapp.com/file_download/?name=baldor3d_131433.dxf
130282,124630,https://mro-host.herokuapp.com/file_download/?name=baldor3d_124630.dxf
134250,131896,https://mro-host.herokuapp.com/file_download/?name=baldor3d_131896.dxf
786611,072352,https://mro-host.herokuapp.com/file_download/?name=baldor3d_072352.dxf
130983,049380,https://mro-host.herokuapp.com/file_download/?name=baldor3d_049380.dxf
132834,123352,https://mro-host.herokuapp.com/file_download/?name=baldor3d_123352.dxf
131264,071411,https://mro-host.herokuapp.com/file_download/?name=baldor3d_071411.dxf
127708,129239,https://mro-host.herokuapp.com/file_download/?name=baldor3d_129239.dxf
125019,089156,https://mro-host.herokuapp.com/file_download/?name=baldor3d_089156.dxf
128104,126407,https://mro-host.herokuapp.com/file_download/?name=baldor3d_126407.dxf
130458,127709,https://mro-host.herokuapp.com/file_download/?name=baldor3d_127709.dxf
786370,071880,https://mro-host.herokuapp.com/file_download/?name=baldor3d_071880.dxf
133489,070738,https://mro-host.herokuapp.com/file_download/?name=baldor3d_070738.dxf
128392,069932,https://mro-host.herokuapp.com/file_download/?name=baldor3d_069932.dxf
130883,037610,https://mro-host.herokuapp.com/file_download/?name=baldor3d_037610.dxf
132216,033974,https://mro-host.herokuapp.com/file_download/?name=baldor3d_033974.dxf
128550,069373,https://mro-host.herokuapp.com/file_download/?name=baldor3d_069373.dxf
127871,129348,https://mro-host.herokuapp.com/file_download/?name=baldor3d_129348.dxf
1291199,077283,https://mro-host.herokuapp.com/file_download/?name=baldor3d_077283.dxf
1291204,077289,https://mro-host.herokuapp.com/file_download/?name=baldor3d_077289.dxf
133630,071397,https://mro-host.herokuapp.com/file_download/?name=baldor3d_071397.dxf
123295,064775,https://mro-host.herokuapp.com/file_download/?name=baldor3d_064775.dxf
128850,070498,https://mro-host.herokuapp.com/file_download/?name=baldor3d_070498.dxf
129290,071482,https://mro-host.herokuapp.com/file_download/?name=baldor3d_071482.dxf
129282,071452,https://mro-host.herokuapp.com/file_download/?name=baldor3d_071452.dxf
125324,048066,https://mro-host.herokuapp.com/file_download/?name=baldor3d_048066.dxf
130783,124299,https://mro-host.herokuapp.com/file_download/?name=baldor3d_124299.dxf
791863,076233,https://mro-host.herokuapp.com/file_download/?name=baldor3d_076233.dxf
127307,129309,https://mro-host.herokuapp.com/file_download/?name=baldor3d_129309.dxf
128473,069475,https://mro-host.herokuapp.com/file_download/?name=baldor3d_069475.dxf
134163,056797,https://mro-host.herokuapp.com/file_download/?name=baldor3d_056797.dxf
127567,129151,https://mro-host.herokuapp.com/file_download/?name=baldor3d_129151.dxf
128924,070330,https://mro-host.herokuapp.com/file_download/?name=baldor3d_070330.dxf
127108,126694,https://mro-host.herokuapp.com/file_download/?name=baldor3d_126694.dxf
129478,037929,https://mro-host.herokuapp.com/file_download/?name=baldor3d_037929.dxf
130621,071165,https://mro-host.herokuapp.com/file_download/?name=baldor3d_071165.dxf
122604,023103,https://mro-host.herokuapp.com/file_download/?name=baldor3d_023103.dxf
130634,071260,https://mro-host.herokuapp.com/file_download/?name=baldor3d_071260.dxf
132470,019282,https://mro-host.herokuapp.com/file_download/?name=baldor3d_019282.dxf
123831,037001,https://mro-host.herokuapp.com/file_download/?name=baldor3d_037001.dxf
122709,023379,https://mro-host.herokuapp.com/file_download/?name=baldor3d_023379.dxf
786384,071895,https://mro-host.herokuapp.com/file_download/?name=baldor3d_071895.dxf
131475,023078,https://mro-host.herokuapp.com/file_download/?name=baldor3d_023078.dxf
791611,076172,https://mro-host.herokuapp.com/file_download/?name=baldor3d_076172.dxf
128803,125692,https://mro-host.herokuapp.com/file_download/?name=baldor3d_125692.dxf
131202,125832,https://mro-host.herokuapp.com/file_download/?name=baldor3d_125832.dxf
130142,126193,https://mro-host.herokuapp.com/file_download/?name=baldor3d_126193.dxf
125217,130326,https://mro-host.herokuapp.com/file_download/?name=baldor3d_130326.dxf
128239,070886,https://mro-host.herokuapp.com/file_download/?name=baldor3d_070886.dxf
786459,072197,https://mro-host.herokuapp.com/file_download/?name=baldor3d_072197.dxf
123050,066273,https://mro-host.herokuapp.com/file_download/?name=baldor3d_066273.dxf
791376,076226,https://mro-host.herokuapp.com/file_download/?name=baldor3d_076226.dxf
125043,038110,https://mro-host.herokuapp.com/file_download/?name=baldor3d_038110.dxf
133109,136275,https://mro-host.herokuapp.com/file_download/?name=baldor3d_136275.dxf
784184,068866,https://mro-host.herokuapp.com/file_download/?name=baldor3d_068866.dxf
125634,128736,https://mro-host.herokuapp.com/file_download/?name=baldor3d_128736.dxf
124989,089036,https://mro-host.herokuapp.com/file_download/?name=baldor3d_089036.dxf
784166,068839,https://mro-host.herokuapp.com/file_download/?name=baldor3d_068839.dxf
127509,136121,https://mro-host.herokuapp.com/file_download/?name=baldor3d_136121.dxf
791798,076214,https://mro-host.herokuapp.com/file_download/?name=baldor3d_076214.dxf
122795,023508,https://mro-host.herokuapp.com/file_download/?name=baldor3d_023508.dxf
128695,125982,https://mro-host.herokuapp.com/file_download/?name=baldor3d_125982.dxf
125046,038117,https://mro-host.herokuapp.com/file_download/?name=baldor3d_038117.dxf
133404,125706,https://mro-host.herokuapp.com/file_download/?name=baldor3d_125706.dxf
125130,124603,https://mro-host.herokuapp.com/file_download/?name=baldor3d_124603.dxf
131786,126189,https://mro-host.herokuapp.com/file_download/?name=baldor3d_126189.dxf
673746,076002,https://mro-host.herokuapp.com/file_download/?name=baldor3d_076002.dxf
131682,125170,https://mro-host.herokuapp.com/file_download/?name=baldor3d_125170.dxf
123576,124206,https://mro-host.herokuapp.com/file_download/?name=baldor3d_124206.dxf
132826,389935,https://mro-host.herokuapp.com/file_download/?name=baldor3d_389935.dxf
122999,066455,https://mro-host.herokuapp.com/file_download/?name=baldor3d_066455.dxf
129472,037933,https://mro-host.herokuapp.com/file_download/?name=baldor3d_037933.dxf
128837,130853,https://mro-host.herokuapp.com/file_download/?name=baldor3d_130853.dxf
128733,125869,https://mro-host.herokuapp.com/file_download/?name=baldor3d_125869.dxf
128544,069409,https://mro-host.herokuapp.com/file_download/?name=baldor3d_069409.dxf
126978,012340,https://mro-host.herokuapp.com/file_download/?name=baldor3d_012340.dxf
791284,136735,https://mro-host.herokuapp.com/file_download/?name=baldor3d_136735.dxf
133443,130790,https://mro-host.herokuapp.com/file_download/?name=baldor3d_130790.dxf
123142,066317,https://mro-host.herokuapp.com/file_download/?name=baldor3d_066317.dxf
133552,071286,https://mro-host.herokuapp.com/file_download/?name=baldor3d_071286.dxf
128825,130846,https://mro-host.herokuapp.com/file_download/?name=baldor3d_130846.dxf
791369,076137,https://mro-host.herokuapp.com/file_download/?name=baldor3d_076137.dxf
128539,069407,https://mro-host.herokuapp.com/file_download/?name=baldor3d_069407.dxf
128543,069493,https://mro-host.herokuapp.com/file_download/?name=baldor3d_069493.dxf
129449,131214,https://mro-host.herokuapp.com/file_download/?name=baldor3d_131214.dxf
130437,051890,https://mro-host.herokuapp.com/file_download/?name=baldor3d_051890.dxf
130447,059722,https://mro-host.herokuapp.com/file_download/?name=baldor3d_059722.dxf
127397,129173,https://mro-host.herokuapp.com/file_download/?name=baldor3d_129173.dxf
127761,136179,https://mro-host.herokuapp.com/file_download/?name=baldor3d_136179.dxf
