id,catalog_number,attributes
2793454,L 4050 163 9,Part Number:L 4050 163 9|Series:L4000|Weight (lbs):26|Cord Ending:Triple Outlet|AWG:16|Cord/Cable Length (ft):50|Volts:125|Amps:13 |Conductors:3|Cord/Cable Included:Yes|Type:SJEOOW |Warehouse:IN|UPC:699567009405
2208089,DP7400 OHP,"Part Number:DP7400 OHP|Series:DP7000 |Weight (lbs):44|Hose I.D. (in):1/4""|Hose O.D. (in):.580|Hose Length (ft):50|Pressure (psi):5000|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567005957"
2793466,L 5000,Part Number:L 5000|Series:L5000|Weight (lbs):29|Cord Ending:Bare Reel|AWG:10|Cord/Cable Length (ft):35|Volts:125|Amps:30 |Conductors:3|Cord/Cable Included:No|Type:SO |Warehouse: |UPC:699567002239
2793484,S601034-3,Part Number:S601034-3|Hose Type:Air/Water |Weight (lbs):1.72|Hose I.D. (in):3/4|Hose O.D. (in):1.075 |Hose Length (ft):3|Pressure (psi):250|End Fitting:3/4 NPT(M) |End Fitting:3/4 NPT(M) |Max Temperature (F):150 
2793544,S22-260043,Part Number:S22-260043|Hose Type:Oil |Weight (lbs):22|Hose I.D. (in):1/2|Hose O.D. (in):0.850 |Hose Length (ft):40|Pressure (psi):3250|End Fitting:3/8 NPT(M) |End Fitting:1/2 NPT(M) |Max Temperature (F):210 
2793532,S15-260043,Part Number:S15-260043|Hose Type:Oil |Weight (lbs):4.9 |Hose I.D. (in):3/8|Hose O.D. (in):0.710 |Hose Length (ft):20|Pressure (psi):2250|End Fitting:3/8 NPT(M) |End Fitting:3/8 NPT(M) |Max Temperature (F):210 
2793552,S10-260044,Part Number:S10-260044|Hose Type:Grease|Weight (lbs):6.4 |Hose I.D. (in):1/4|Hose O.D. (in):0.580 |Hose Length (ft):25|Pressure (psi):5000|End Fitting:1/4 NPT(M) |End Fitting:1/4 NPT(M) |Max Temperature (F):210 
2793478,L 4035 163 8,Part Number:L 4035 163 8|Series:L4000|Weight (lbs):25|Cord Ending:Fluorescent Light|AWG:16|Cord/Cable Length (ft):35|Volts:125|Amps:10|Conductors:3|Cord/Cable Included:Yes|Type:SJTO |Warehouse: |UPC:699567005650
2793528,S14-260043,Part Number:S14-260043|Hose Type:Oil |Weight (lbs):4 |Hose I.D. (in):1/4|Hose O.D. (in):0.530 |Hose Length (ft):25|Pressure (psi):2750|End Fitting:1/4 NPT(M) |End Fitting:3/8 NPT(M) |Max Temperature (F):210 
2793560,S24-260044,Part Number:S24-260044|Hose Type:Grease|Weight (lbs):12.4|Hose I.D. (in):3/8|Hose O.D. (in):0.730 |Hose Length (ft):35|Pressure (psi):4800|End Fitting:3/8 NPT(M) |End Fitting:3/8 NPT(M) |Max Temperature (F):210 
2793536,S44-260043,Part Number:S44-260043|Hose Type:Oil |Weight (lbs):8 |Hose I.D. (in):3/8|Hose O.D. (in):0.710 |Hose Length (ft):35|Pressure (psi):2250|End Fitting:3/8 NPT(M) |End Fitting:3/8 NPT(M) |Max Temperature (F):210 
2793564,S27-260044,Part Number:S27-260044|Hose Type:Grease|Weight (lbs):20.7|Hose I.D. (in):3/8|Hose O.D. (in):0.730 |Hose Length (ft):50|Pressure (psi):4800|End Fitting:3/8 NPT(M) |End Fitting:3/8 NPT(M) |Max Temperature (F):210 
2207971,B5435 OHP,"Part Number:B5435 OHP |Series:5005|Weight (lbs):39|Hose I.D. (in):1/4""|Hose O.D. (in):.580|Hose Length (ft):35|Pressure (psi):5000|Hose End (in):1/4 NPT(M)|Inlet (in):1/4 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567009306"
2793540,S40-260043,Part Number:S40-260043|Hose Type:Oil |Weight (lbs):7.4 |Hose I.D. (in):1/2|Hose O.D. (in):0.850 |Hose Length (ft):16|Pressure (psi):3250|End Fitting:1/2 NPT(M) |End Fitting:1/2 NPT(M) |Max Temperature (F):210 
2793498,S601015-75,Part Number:S601015-75|Hose Type:Air/Water |Weight (lbs):8 |Hose I.D. (in):3/8|Hose O.D. (in):0.600 |Hose Length (ft):75|Pressure (psi):300|End Fitting:3/8 NPT(M) |End Fitting:1/2 NPT(M) |Max Temperature (F):150 
2793548,S26-260043,Part Number:S26-260043|Hose Type:Oil |Weight (lbs):13|Hose I.D. (in):3/4|Hose O.D. (in):1.120 |Hose Length (ft):30|Pressure (psi):1250|End Fitting:3/4 NPT(M) |End Fitting:3/4 NPT(M) |Max Temperature (F):210 
2793490,S601001-25,Part Number:S601001-25|Hose Type:Air/Water |Weight (lbs):3 |Hose I.D. (in):1/4|Hose O.D. (in):0.475 |Hose Length (ft):25|Pressure (psi):300|End Fitting:1/4 NPT(M) |End Fitting:1/4 NPT(M) |Max Temperature (F):150 
2793524,S600451-2,Part Number:S600451-2|Hose Type:Fuel|Weight (lbs):1.7 |Hose I.D. (in):1|Hose O.D. (in):1.500 |Hose Length (ft):2|Pressure (psi):50|End Fitting:1 NPT(M) |End Fitting:1 NPT(M) |Max Temperature (F):140 
2208051,A5825 EMP,"Part Number:A5825 EMP |Series:5000 |Weight (lbs):42|Hose I.D. (in):1/2""|Hose O.D. (in):.820|Hose Length (ft):25|Pressure (psi):3250|Hose End (in):1/2 NPT(M)|Inlet (in):3/8 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567001041"
2793510,S601026-40,Part Number:S601026-40|Hose Type:Air/Water |Weight (lbs):12|Hose I.D. (in):3/4|Hose O.D. (in):1.075 |Hose Length (ft):40|Pressure (psi):250|End Fitting:3/4 NPT(M) |End Fitting:3/4 NPT(M) |Max Temperature (F):150 
2207995,SD13000 OMP,"Part Number:SD13000 OMP |Series:SD |Weight (lbs):85|Hose I.D. (in):3/4""|Hose O.D. (in):1.188 |Hose Length (ft):35|Pressure (psi):3000|Hose End (in): |Inlet (in):1 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567008712"
2793518,S601027-45,Part Number:S601027-45|Hose Type:Air/Water |Weight (lbs):20|Hose I.D. (in):1|Hose O.D. (in):1.375 |Hose Length (ft):45|Pressure (psi):250|End Fitting:3/4 NPT(M) |End Fitting:1 NPT(M) |Max Temperature (F):150 
2793522,S600160-2,Part Number:S600160-2|Hose Type:Fuel|Weight (lbs):35|Hose I.D. (in):3/4|Hose O.D. (in):1.188 |Hose Length (ft):50|Pressure (psi):50|End Fitting:3/4 NPT(M) |End Fitting:3/4 NPT(M) |Max Temperature (F):150 
2208280,BA36106 L,"Part Number:BA36106 L |Series:30000|Weight (lbs):50|Hose I.D. (in):1/4""|Hose O.D. (in):.530|Hose Length (ft):125|Pressure (psi):200|Hose End (in): |Inlet (in):1/4 NPT(F)|Reel Outlet (in):9/16 - 18(M)|Hose Included:No|Max Temperature (F):150 |Warehouse: |UPC:699567002390"
2793538,S46-260043,Part Number:S46-260043|Hose Type:Oil |Weight (lbs):10.2|Hose I.D. (in):3/8|Hose O.D. (in):0.710 |Hose Length (ft):50|Pressure (psi):2250|End Fitting:3/8 NPT(M) |End Fitting:3/8 NPT(M) |Max Temperature (F):210 
2208144,D8450 OHP,"Part Number:D8450 OHP |Series:8000 |Weight (lbs):53|Hose I.D. (in):1/4""|Hose O.D. (in):.580|Hose Length (ft):50|Pressure (psi):5000|Hose End (in):1/4 NPT(M)|Inlet (in):1/2 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567001478"
2793542,S6-260043,Part Number:S6-260043|Hose Type:Oil |Weight (lbs):8.9 |Hose I.D. (in):1/2|Hose O.D. (in):0.850 |Hose Length (ft):30|Pressure (psi):3250|End Fitting:1/2 NPT(M) |End Fitting:1/2 NPT(M) |Max Temperature (F):210 
2208071,7650 EHP,"Part Number:7650 EHP|Series:7000 |Weight (lbs):77|Hose I.D. (in):3/8""|Hose O.D. (in):.730|Hose Length (ft):50|Pressure (psi):4800|Hose End (in):1/4 NPT(M)|Inlet (in):1/2 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567001287"
2793558,S25-260044,Part Number:S25-260044|Hose Type:Grease|Weight (lbs):9.7 |Hose I.D. (in):3/8|Hose O.D. (in):0.730 |Hose Length (ft):25|Pressure (psi):4800|End Fitting:3/8 NPT(M) |End Fitting:3/8 NPT(M) |Max Temperature (F):210 
2793554,S20-260044,Part Number:S20-260044|Hose Type:Grease|Weight (lbs):9 |Hose I.D. (in):1/4|Hose O.D. (in):0.580 |Hose Length (ft):35|Pressure (psi):5000|End Fitting:1/4 NPT(M) |End Fitting:1/4 NPT(M) |Max Temperature (F):210 
2208320,1-HS1004,"Part Number:1-HS1004|UPC:699567006190|For Reel Series:4000, 5000, D8000, RT400, RT600, 6000 and L5000 |Weight (lbs):0.25|Diameter A (in):.625 - .749 |Diameter B-C-E:2.5""|Diameter D:1.25"" |Hose I.D. (in):3/8|AWG / Conductors:12 / 4 "
2208324,2-HS1005,"Part Number:2-HS1005|UPC:699567007685|For Reel Series:D9000, E9000, 3100 and 4800 |Weight (lbs):0.95|Diameter A (in):.750 - 1.05 |Diameter B-C-E:3.5""|Diameter D:2.875""|Hose I.D. (in):1/2|AWG / Conductors:NA "
2793566,S23-260044,Part Number:S23-260044|Hose Type:Grease|Weight (lbs):25|Hose I.D. (in):3/8|Hose O.D. (in):0.730 |Hose Length (ft):75|Pressure (psi):4800|End Fitting:3/8 NPT(M) |End Fitting:3/8 NPT(M) |Max Temperature (F):210 
2793534,S3-260043,Part Number:S3-260043|Hose Type:Oil |Weight (lbs):11.7|Hose I.D. (in):3/8|Hose O.D. (in):0.710 |Hose Length (ft):30|Pressure (psi):2250|End Fitting:3/8 NPT(M) |End Fitting:1/2 NPT(M) |Max Temperature (F):210 
2793562,S4-260044,Part Number:S4-260044|Hose Type:Grease|Weight (lbs):15.4|Hose I.D. (in):3/8|Hose O.D. (in):0.730 |Hose Length (ft):40|Pressure (psi):4800|End Fitting:1/4 NPT(M) |End Fitting:3/8 NPT(M) |Max Temperature (F):210 
2793550,S28-260043,Part Number:S28-260043|Hose Type:Oil |Weight (lbs):30|Hose I.D. (in):3/4|Hose O.D. (in):1.120 |Hose Length (ft):75|Pressure (psi):1250|End Fitting:3/4 NPT(M) |End Fitting:3/4 NPT(M) |Max Temperature (F):210 
2208183,E9200 OLPBW,"Part Number:E9200 OLP |Series:9000 |Weight (lbs):115 |Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):75|Pressure (psi):500|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse: |UPC:699567001867"
2793530,S33-260043,Part Number:S33-260043|Hose Type:Oil |Weight (lbs):5.2 |Hose I.D. (in):1/4|Hose O.D. (in):0.530 |Hose Length (ft):35|Pressure (psi):2750|End Fitting:1/4 NPT(M) |End Fitting:3/8 NPT(M) |Max Temperature (F):210 
773380,600521,"Part Number:600521|UPC:699567004530|For Reel Series:TH80000, TW80000, 3100T, TH7000 and TW8000|Weight (lbs):0.45|Diameter A (in):Twin .680 |Diameter B-C-E:3.5""|Diameter D:2""|Hose I.D. (in):Twin 3/8 |AWG / Conductors:NA "
2208304,TBL 15,Part Number:TBL 15|Series:TB|Weight (lbs):10|Cable Length:8|Min - Max Load:10 - 15|Ratchet Lock:Yes|Max Temperature (F):150 |Warehouse:IN|UPC:699567002376
773248,601027-45,Part Number:S601027-45|Hose Type:Air/Water |Weight (lbs):20|Hose I.D. (in):1|Hose O.D. (in):1.375 |Hose Length (ft):45|Pressure (psi):250|End Fitting:3/4 NPT(M) |End Fitting:1 NPT(M) |Max Temperature (F):150 
2208392,S601013-100,Part Number:S601013-100|Hose Type:Air/Water |Weight (lbs):11|Hose I.D. (in):3/8|Hose O.D. (in):0.600 |Hose Length (ft):100|Pressure (psi):300|End Fitting:1/4 NPT(M) |End Fitting:1/4 NPT(M) |Max Temperature (F):150 
773420,L45451233B,Part Number:L 4545 123 3B |Series:L4000|Weight (lbs):28|Cord Ending:Single Receptacle|AWG:12|Cord/Cable Length (ft):45|Volts:125|Amps:20 |Conductors:3|Cord/Cable Included:Yes|Type:SJEOOW |Warehouse: |UPC:699567005421
773252,6-260043,Part Number:S6-260043|Hose Type:Oil |Weight (lbs):8.9 |Hose I.D. (in):1/2|Hose O.D. (in):0.850 |Hose Length (ft):30|Pressure (psi):3250|End Fitting:1/2 NPT(M) |End Fitting:1/2 NPT(M) |Max Temperature (F):210 
773452,TW7400OLPT,"Part Number:TW7400 OLPT |Series:TW |Weight (lbs):43|Hose I.D. (in):1/4""|Hose O.D. (in):.530|Hose Length (ft):60|Pressure (psi):200|Hose End (in): |Inlet (in):1/4 NPT(F)|Reel Outlet (in):9/16 - 18(M)|Hose Included:No|Max Temperature (F):150 |Warehouse: |UPC:699567002437"
773304,601026-150,Part Number:S601026-150|Hose Type:Air/Water |Weight (lbs):37|Hose I.D. (in):3/4|Hose O.D. (in):1.075 |Hose Length (ft):150|Pressure (psi):250|End Fitting:3/4 NPT(M) |End Fitting:3/4 NPT(M) |Max Temperature (F):150 
773256,601021-35,Part Number:S601021-35|Hose Type:Air/Water |Weight (lbs):7.4 |Hose I.D. (in):1/2|Hose O.D. (in):0.750 |Hose Length (ft):35|Pressure (psi):300|End Fitting:3/8 NPT(M) |End Fitting:1/2 NPT(M) |Max Temperature (F):150 
773324,44-260043,Part Number:S44-260043|Hose Type:Oil |Weight (lbs):8 |Hose I.D. (in):3/8|Hose O.D. (in):0.710 |Hose Length (ft):35|Pressure (psi):2250|End Fitting:3/8 NPT(M) |End Fitting:3/8 NPT(M) |Max Temperature (F):210 
773300,S600692-5U,"Part Number:S600692-5U|Bracket Type:Four Way|Direction:Top Wind|Material:UHMW|Spool Size:28""|UPC:699567011965|Specifications:For all Series 30000 reels except bevel crank."
773448,LD20401632,Part Number:LD2040 163 2|Series:LD |Weight (lbs):11|Cord Ending:Fluorescent Light|AWG:16|Cord/Cable Length (ft):40|Volts:120|Amps:0.3|Conductors:3|Cord/Cable Included:Yes|Type:SJTW |Warehouse:IN|UPC:699567005759
773332,601015-50,Part Number:S601015-50|Hose Type:Air/Water |Weight (lbs):6.5 |Hose I.D. (in):3/8|Hose O.D. (in):0.600 |Hose Length (ft):50|Pressure (psi):300|End Fitting:3/8 NPT(M) |End Fitting:1/2 NPT(M) |Max Temperature (F):150 
773328,4-260044,Part Number:S4-260044|Hose Type:Grease|Weight (lbs):15.4|Hose I.D. (in):3/8|Hose O.D. (in):0.730 |Hose Length (ft):40|Pressure (psi):4800|End Fitting:1/4 NPT(M) |End Fitting:3/8 NPT(M) |Max Temperature (F):210 
773308,601026-2,Part Number:S601026-2|Hose Type:Air/Water |Weight (lbs):1.5 |Hose I.D. (in):3/4|Hose O.D. (in):1.075 |Hose Length (ft):2|Pressure (psi):250|End Fitting:3/4 NPT(M) |End Fitting:3/4 NPT(M) |Max Temperature (F):150 
773356,S600693-3,"Part Number:S600693-3|Bracket Type:Four Way|Direction:Bottom Wind|Material:Chrome-plated|Spool Size:18""|UPC:699567006701|Specifications:For all Series 30000 reels except bevel crank."
773312,601026-40,Part Number:S601026-40|Hose Type:Air/Water |Weight (lbs):12|Hose I.D. (in):3/4|Hose O.D. (in):1.075 |Hose Length (ft):40|Pressure (psi):250|End Fitting:3/4 NPT(M) |End Fitting:3/4 NPT(M) |Max Temperature (F):150 
773280,S602132-2,"Part Number:S602132-2|Bracket Type:Three Way|Direction:Bottom Wind|Material:Chrome-plated|Spool Size:12""|UPC:699567007432|Specifications:For all Series 30000 reels except bevel crank."
773316,22-260044,Part Number:S22-260044|Hose Type:Grease|Weight (lbs):33|Hose I.D. (in):3/8|Hose O.D. (in):0.730 |Hose Length (ft):100|Pressure (psi):4800|End Fitting:3/8 NPT(M) |End Fitting:3/8 NPT(M) |Max Temperature (F):210 
773364,S600692-1U,"Part Number:S600692-1U|Bracket Type:Four Way|Direction:Top Wind|Material:UHMW|Spool Size:6""|UPC:699567011927|Specifications:For all Series 30000 reels except bevel crank."
773268,20-260044,Part Number:S20-260044|Hose Type:Grease|Weight (lbs):9 |Hose I.D. (in):1/4|Hose O.D. (in):0.580 |Hose Length (ft):35|Pressure (psi):5000|End Fitting:1/4 NPT(M) |End Fitting:1/4 NPT(M) |Max Temperature (F):210 
773352,S600692-4,"Part Number:S600692-4|Bracket Type:Four Way|Direction:Top Wind|Material:Chrome-plated|Spool Size:22""|UPC:699567006763|Specifications:For all Series 30000 reels except bevel crank."
773360,S602132-1U,"Part Number:S602132-1U|Bracket Type:Three Way|Direction:Bottom Wind|Material:UHMW|Spool Size:6""|UPC:699567012054|Specifications:For all Series 30000 reels except bevel crank."
773456,TW86075OLPT,"Part Number:TW86075 OLPT|Series:TW |Weight (lbs):99|Hose I.D. (in):3/8""|Hose O.D. (in):.625|Hose Length (ft):75|Pressure (psi):200|Hose End (in):9/16 - 18(F)|Inlet (in):9/16 - 18(M)|Reel Outlet (in):9/16 - 18(M)|Hose Included:Yes|Max Temperature (F):150 |Warehouse:IN, CA|UPC:699567000327"
773528,BA36112L,"Part Number:BA36112 L |Series:30000|Weight (lbs):57|Hose I.D. (in):1/4""|Hose O.D. (in):.530|Hose Length (ft):250|Pressure (psi):200|Hose End (in): |Inlet (in):1/4 NPT(F)|Reel Outlet (in):9/16 - 18(M)|Hose Included:No|Max Temperature (F):150 |Warehouse: |UPC:699567002406"
773444,260450,"Part Number:260450|Drive Type:24 V DC Motor|Explosion Proof:No|Specification:Reversible type, 1/4 HP|UPC:699567004073"
773532,TW7460OLP,"Part Number:TW7460 OLP|Series:TW |Weight (lbs):55|Hose I.D. (in):1/4""|Hose O.D. (in):.530|Hose Length (ft):60|Pressure (psi):200|Hose End (in):9/16 - 18(F)|Inlet (in):1/4 NPT(F)|Reel Outlet (in):9/16 - 18(M)|Hose Included:Yes|Max Temperature (F):150 |Warehouse: |UPC:699567001577"
773548,T-1535-103-200,Part Number:T-1535-103-200|Series:Safe-T-Reel|Weight (lbs):81|Cord Ending:Flying Lead|AWG:10|Cord/Cable Length (ft):200|Volts: |Amps:24|Conductors:3|Cord/Cable Included:Yes|Type: |Warehouse: |UPC:699567004219
773544,5600OLB,"Part Number:5600 OLB|Series:5000|Weight (lbs):21 |Hose I.D. (in):3/8""|Hose O.D. (in):.600 |Hose Length (ft):35|Pressure (psi):300|Hose End (in): |Inlet (in):3/8 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse: |UPC:699567005278"
773524,AA36112L4A,"Part Number:AA36112 L4A |Series:30000|Weight (lbs):60|Hose I.D. (in):1/4""|Hose O.D. (in): |Hose Length (ft):100|Pressure (psi):3000|Hose End (in): |Inlet (in):1/4 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:No|Max Temperature (F):250 |Warehouse: |UPC:699567005322"
773276,S602133-2U,"Part Number:S602133-2U|Bracket Type:Three Way|Direction:Top Wind|Material:UHMW|Spool Size:12""|UPC:699567012122|Specifications:For all Series 30000 reels except bevel crank."
773572,RT602-OHP,"Part Number:RT602-OHP |Series:RT |Weight (lbs):22|Hose I.D. (in):3/8""|Hose O.D. (in):.600|Hose Length (ft):25|Pressure (psi):5000|Hose End (in): |Inlet (in):3/8 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse: |UPC:699567000709"
773580,RT802-OLP,"Part Number:RT802-OLP |Series:RT |Weight (lbs):23|Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):25|Pressure (psi):300|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse: |UPC:699567000617"
773556,PW7600OHP,"Part Number:PW7600 OHP|Series:7000 |Weight (lbs):43|Hose I.D. (in):3/8""|Hose O.D. (in):.730|Hose Length (ft):50|Pressure (psi):5000|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:No|Max Temperature (F):212 |Warehouse:IN, CN|UPC:699567005681"
773620,SHA3850OLP,"Part Number:SHA3850 OLP |Series:S|Weight (lbs):22|Hose I.D. (in):1/2""|Hose O.D. (in):.781|Hose Length (ft):50|Pressure (psi):232|Hose End (in):1/2 NPT(M)|Inlet (in):1/2 NPT(F)|Reel Outlet (in): |Hose Included:Yes|Max Temperature (F):185 |Warehouse: |UPC:699567002789"
773628,GA3100N,"Part Number:GA3100 N|Series:G3100|Weight (lbs):16|Cable Length (ft):100|Clamp Rating (AMP):100|Max Temperature (F):125 |Warehouse:IN, CA, CN|Cable Notes:Hi-vis orange nylon covered cable*|UPC:699567002833"
773704,4425OLP,"Part Number:4425 OLP|Series:4000 |Weight (lbs):19|Hose I.D. (in):1/4""|Hose O.D. (in):.475|Hose Length (ft):25|Pressure (psi):300|Hose End (in):1/4 NPT(M)|Inlet (in):3/8 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse:IN, CA, CN|UPC:699567000723"
773640,EA33112M10AX,"Part Number:EA33112 M10AX |Series:30000|Weight (lbs):71|Hose I.D. (in):3/4""|Hose O.D. (in):1.188 |Hose Length (ft):100|Pressure (psi):3000|Hose End (in): |Inlet (in):3/4 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:No|Max Temperature (F):250 |Warehouse: |UPC:699567003168"
773676,CA30118L,"Part Number:CA30118 L |Series:30000|1/4"" Hose Capacity:625 ft.|3/8"" Hose Capacity:450 ft.|1/2"" Hose Capacity:325 ft.|3/4"" Hose Capacity:175 ft.|1"" Hose Capacity:100 ft.|Hose Included:No|Warehouse: |UPC:699567002062"
773464,13-260044,Part Number:S13-260044|Hose Type:Grease|Weight (lbs):9.7 |Hose I.D. (in):3/8|Hose O.D. (in):0.730 |Hose Length (ft):25|Pressure (psi):4800|End Fitting:1/4 NPT(M) |End Fitting:1/4 NPT(M) |Max Temperature (F):210 
773656,EA33118L10A,"Part Number:EA33118 L10A|Series:30000|Weight (lbs):79|Hose I.D. (in):3/4""|Hose O.D. (in):1.075 |Hose Length (ft):175|Pressure (psi):1000|Hose End (in): |Inlet (in):3/4 NPT(F)|Reel Outlet (in):3/4 NPT(F)|Hose Included:No|Max Temperature (F):250 |Warehouse: |UPC:699567003182"
773664,EA32122L12D,"Part Number:EA32122 L12D|Series:30000|Weight (lbs):71|Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):400|Pressure (psi):1000|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):250 |Warehouse: |UPC:699567003083"
773724,5435OMP,"Part Number:5435 OMP|Series:5000 |Weight (lbs):31|Hose I.D. (in):1/4""|Hose O.D. (in):.530|Hose Length (ft):35|Pressure (psi):2750|Hose End (in):1/4 NPT(M)|Inlet (in):3/8 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567000808"
773688,CA32122L,"Part Number:CA32122 L |Series:30000|Weight (lbs):65|Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):400|Pressure (psi):1000|Hose End (in): |Inlet (in):1/2 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):250 |Warehouse:CA|UPC:699567002130"
773732,5400OLP,"Part Number:5400 OLP|Series:5000 |Weight (lbs):20|Hose I.D. (in):1/4""|Hose O.D. (in):.475|Hose Length (ft):50|Pressure (psi):500|Hose End (in): |Inlet (in):3/8 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse:IN, CN|UPC:699567000778"
773712,5600ELP,"Part Number:5600 ELP|Series:5000 |Weight (lbs):29|Hose I.D. (in):3/8""|Hose O.D. (in):.600|Hose Length (ft):35|Pressure (psi):500|Hose End (in): |Inlet (in):3/8 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse: |UPC:699567001010"
773708,A5800ELP,"Part Number:A5800 ELP |Series:5000 |Weight (lbs):30|Hose I.D. (in):1/2""|Hose O.D. (in):.750|Hose Length (ft):25|Pressure (psi):500|Hose End (in): |Inlet (in):3/8 NPT(F)|Reel Outlet (in):1/2 NPT(F)|Hose Included:No|Max Temperature (F):150 |Warehouse: |UPC:699567001027"
773472,601022-100,Part Number:S601022-100|Hose Type:Air/Water |Weight (lbs):18|Hose I.D. (in):1/2|Hose O.D. (in):0.750 |Hose Length (ft):100|Pressure (psi):300|End Fitting:1/2 NPT(M) |End Fitting:1/2 NPT(M) |Max Temperature (F):150 
773736,5600OMP,"Part Number:5600 OMP|Series:5000 |Weight (lbs):24|Hose I.D. (in):3/8""|Hose O.D. (in):.690|Hose Length (ft):30|Pressure (psi):3000|Hose End (in): |Inlet (in):3/8 NPT(F)|Reel Outlet (in):3/8 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse:CA|UPC:699567000860"
773745,5405OHP,"Part Number:5405 OHP|Series:5005 |Weight (lbs):33|Hose I.D. (in):1/4""|Hose O.D. (in):.580|Hose Length (ft):35|Pressure (psi):5000|Hose End (in): |Inlet (in):1/4 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:No|Max Temperature (F):210 |Warehouse: |UPC:699567001164"
773720,5635ELP,"Part Number:5635 ELP|Series:5000 |Weight (lbs):33|Hose I.D. (in):3/8""|Hose O.D. (in):.600|Hose Length (ft):35|Pressure (psi):300|Hose End (in):1/4 NPT(M)|Inlet (in):3/8 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:Yes|Max Temperature (F):150 |Warehouse: |UPC:699567000921"
773716,5430EHP,"Part Number:5430 EHP|Series:5000 |Weight (lbs):38|Hose I.D. (in):1/4""|Hose O.D. (in):.580|Hose Length (ft):30|Pressure (psi):5000|Hose End (in):1/4 NPT(M)|Inlet (in):1/4 NPT(F)|Reel Outlet (in):1/4 NPT(F)|Hose Included:Yes|Max Temperature (F):210 |Warehouse: |UPC:699567001072"
