id,catalog_number,description,main_image,additional_description,attributes,Brand
2073233,67756,"REMCO 67756 Remco Paddle Paddle Scraper- 40"" w/o Holes- Yell",product_images/20/73233/67756_1.jpg,"<p><br>This two-in-one tool is handy for both mixing and scraping, and is great for a variety of applications such as soup, confectionery, dough, and sauce manufacturing as well as many other food processing or other mixing tasks. One-piece construction and the unique long-handle design make it easy to use for many jobs. Plastic is a lightweight alternative to metal mixing paddle scrapers, and will reduce fatigue for the user.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>40</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>2.3</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2073253,69626,"REMCO 69626 Remco Hand Scraper 4"" Scraper- Yellow",product_images/20/73253/69626_1.jpg,"<p><br>This color-coded large hand scraper is an excellent solution to your scraping needs. It has no seams or cracks, which helps prevent bacterial growth.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Width (inches):</th>\n                              <td>4.4</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Height (inches):</th>\n                              <td>9.7</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>.2</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2072746,29143,REMCO 29143 Vikan Upright Broom Angle Cut Broom- Blue,product_images/20/72746/29143_1.jpg,"<p><br>The angled design of this broom makes it easy to reach into narrow spaces between equipment when sweeping debris before the scrubbing action starts. It is particularly effective for collecting large particles of debris like meat and vegetables in a moist environment.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>11</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Bristle Material:</th>\n                              <td>PET</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>1</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2072762,70713,"REMCO 70713 Vikan Ultra Squeegee Ultra Squeegee- 20""- Blue",product_images/20/72762/70713_1.jpg,"<p><br>The ultra hygiene squeegee is particularly suited for ÃÂÃÂ¢ÃÂÃÂÃÂÃÂsweepingÃÂÃÂ¢ÃÂÃÂÃÂÃÂ smooth, wet floors to remove large amounts of dirt, as the single squeegee blade design is extremely easy to clean and sanitize. This squeegee model is suitable for use in food processing facilities, large kitchens, hospitals and other areas where hygiene is critical.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>19.5</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Blade Material:</th>\n                              <td>Rubber</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>.7</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2072774,29735,REMCO 29735 Vikan Waterfed Handle Handle- Telescopic- Water-fed- Whit,product_images/20/72774/29735_1.jpg,"<p><br>This waterfed extendable handle allows water to travel through it for use in conjunction with a condensation squeegee or waterfed brush system. </p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>63</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Material:</th>\n                              <td>Aluminum</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Other Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>2.2</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Color:</th>\n                              <td>White</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2072782,5352,REMCO 5352 Vikan Misc Handle Flexible Rod- Nylon,product_images/20/72782/default_2072782.jpg,nan,nan,Remco Products
2072786,77162,REMCO 77162 Vikan Ceiling Squeegee 16 inch grn ceiling squeegee with g,product_images/20/72786/77162_1.jpg,"<p><br>Squeegee with drain holes for effective removal of condensation from ceilings and pipes. Collection of condensation prevents moisture from dripping into food product or on costly machinery.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>15.75</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Blade Material:</th>\n                              <td>SEBS Polymer</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>.7</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2072810,44015,REMCO 44015 Vikan Scrub Brush Detail Brush- White,product_images/20/72810/44015_1.jpg,"<p><br>Small compact hand brush suitable for cleaning in and around gaskets, rubber strips and joints on machinery. It is also ideal for cleaning equipment link conveyor belts.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2072822,29351,"REMCO 29351 Vikan Aluminum Handle Handle- Alloy- 51""- Pink",product_images/20/72822/29351_1.jpg,"<p><br>This standard broom handle can be used with all brooms, squeegees and scrapers. The handle with the attached item should reach to the chin of the user to prevent occupational back injuries.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>51.57</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Handle Diameter (inches):</th>\n                              <td>1.22</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Material:</th>\n                              <td>Aluminum</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Other Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>1.08</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2072826,38901,REMCO 38901 Vikan Scrub Brush Hand Scrub Brush- Stiff- Pink,product_images/20/72826/38901_1.jpg,"<p><br>This fully color-coded hand scrub brush has stiff angled bristles to scrub tables, conveyor, belts, cutting boards, buckets, and many other types of equipment. At one end of the brush, you have harder bristles, which help remove stubborn dirt.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>8</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Height (inches):</th>\n                              <td>3</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Bristle Material:</th>\n                              <td>Polyester</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>0.5</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2072842,56882,REMCO 56882 Vikan Pail Pail- 6 Liter- Green,product_images/20/72842/56882_1.jpg,"<p><br>This is a durable 1.5 gallon pail that is suitable for cleaning or storage of ingredients and food stuff and is calibrated for a variety of measuring units. The pail has a wide drip-free spout, sturdy stainless steel hanger, hand grip at the bottom that is raised</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Width (inches):</th>\n                              <td>9.69</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>10.12</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Height (inches):</th>\n                              <td>10.04</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Other Material:</th>\n                              <td>Stainless Steel</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>1.2</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2072854,56896,REMCO 56896 Vikan Pail Pail Lid- Yellow,product_images/20/72854/56896_1.jpg,"<p><br>This pail lid is useful for preventing spillage of materials. It has a clip system for securing the lid tightly.  Corresponds with part number 5688.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Width (inches):</th>\n                              <td>9.96</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>11.61</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Height (inches):</th>\n                              <td>0.59</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>0.26</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2072858,53912,REMCO 53912 Vikan Tube/Valve Brush 3.5in Tube Brush f/Flex Hdl- Green,product_images/20/72858/default_2072858.jpg,nan,nan,Remco Products
2072878,70608,REMCO 70608 Vikan Scrub Broom Deck Scrub- 3X12- Stiff- Purple,product_images/20/72878/70608_1.jpg,"<p><br>This floor scrubbing broom has firm bristles. The bristle length is perfect for scrubbing all types of floors; epoxy, tiles, cement, etc. It also reaches well into holes and grouting to remove hidden dirt.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>11.75</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Bristle Material:</th>\n                              <td>Polyester</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>1.2</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2072882,29378,"REMCO 29378 Vikan Aluminum Handle Handle- Alloy- 60""- Purple",product_images/20/72882/29378_1.jpg,"<p><br>This standard broom handle can be used with all brooms, squeegees and scrapers. The handle with the attached item should reach to the chin of the user to prevent occupational back injuries.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>58.75</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Material:</th>\n                              <td>Aluminum</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Other Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>1.2</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2072890,5380-63-4,"REMCO 5380-63-4 Vikan Tube/Valve Brush Tube Brush- 2 1/2""- Red (53914)",product_images/20/72890/5380-63-4_1.jpg,"<p><br>This tube brush has bristles along the sides as well as in the front. It is used in areas where a wider tube cleaning action is required or where the equipment has an end point that cannot be reached with a hand brush. Requires a European-thread handle. (This part number replaces 53914)</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>6</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Bristle Material:</th>\n                              <td>Polyester</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>.3</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2072898,5380-90-4,"REMCO 5380-90-4 Vikan Tube/Valve Brush Tube Brush- 3 1/2""- Red (53934)",product_images/20/72898/5380-90-4_1.jpg,"<p><br>This tube brush has bristles along the sides as well as in the front. It is used in areas where a wider tube cleaning action is required or where the equipment has an end point that cannot be reached with a hand brush. Works well as a drain brush, particularly in black. Requires a European-thread handle. (This part number replaces 53934)</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>6.25</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Bristle Material:</th>\n                              <td>Polyester</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>.9</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2072902,5380-103-2,"REMCO 5380-103-2 Vikan Tube/Valve Brush Tube Brush- 4""- Green (53942)",product_images/20/72902/5380-103-2_1.jpg,"<p><br>This tube brush has bristles along the sides as well as in the front. It is used in areas where a wider tube cleaning action is required or where the equipment has an end point that cannot be reached with a hand brush. Works well as a drain brush, particularly in black. Requires a European-thread handle. (This part number replaces 53942)</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>6.5</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Bristle Material:</th>\n                              <td>Polyester</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>.3</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2072926,29369,"REMCO 29369 Vikan Fiberglass Handle Handle- Fiberglass- 51""- Black",product_images/20/72926/29369_1.jpg,"<p><br>This standard broom handle can be used with all brooms, squeegees and scrapers. The handle with the attached item should reach to the chin of the user to prevent occupational back injuries.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>51</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Material:</th>\n                              <td>Fiberglass</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Other Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>1.1</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2072930,31997,REMCO 31997 Vikan Sweep Broom Broom- Soft- Orange- 2x24,product_images/20/72930/31997_1.jpg,"<p><br>The bristles on this fully color-coded floor broom are very soft, which makes it great for sweeping fine particles in dry areas. </p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>23.5</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Bristle Material:</th>\n                              <td>Polyester</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>1.7</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2072934,56877,REMCO 56877 Vikan Pail Pail Lid- Orange,product_images/20/72934/56877_1.jpg,"<p><br>This pail lid is useful for preventing spillage of materials. It has a clip system for securing the lid tightly.  Corresponds with part number 5686.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>12.25</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>.5</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2072938,70477,REMCO 70477 Vikan Scrub Broom High-Low Brush- Orange,product_images/20/72938/70477_1.jpg,"<p><br>The angled shape of this scrubbing broom was designed to clean the area where the wall meets the floor, but also effective for cleaning the floor itself. Its bristles are gentle enough to be used on equipment. It is a popular choice in meat processing facilities, canneries, mills, wineries and breweriesÃÂÃÂ¢ÃÂÃÂÃÂÃÂand generally any moist environment that creates difficult cleaning challenges.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>10.25</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Bristle Material:</th>\n                              <td>Polyester</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>1.1</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2072950,70332,REMCO 70332 Vikan Scrub Brush Turks Head Brush w/ Handle- Stiff-,product_images/20/72950/70332_1.jpg,"<p><br>This tube brush has bristles along the sides as well as in the front. Used when the equipment being cleaned is too difficult to be reached with a hand brush. It includes a handle that extends the overall length to 18ÃÂÃÂ¢ÃÂÃÂÃÂÃÂ and is an excellent brush for cleaning meat mincers.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Width (inches):</th>\n                              <td>3.75</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>18</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Bristle Material:</th>\n                              <td>Polyester</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>.4</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2072958,41693,REMCO 41693 Vikan Scrub Brush Ergonomic Hand Brush- Blue,product_images/20/72958/41693_1.jpg,"<p><br>This brush with stiff bristles is fully color-coded and is great for scrubbing tables and equipment. The angled bristles allow you to easily clean in corners. </p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>13.5</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Bristle Material:</th>\n                              <td>Polyester</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>.6</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2072966,6350,REMCO 6350 Remco Scoop DUST PAN- CHARCOAL GRAY (BLACK),product_images/20/72966/6350_1.jpg,"<p><br />\r\nThis non-food grade dustpan is a great alternative to more costly hygienic dustpans. It helps clean up after spills to ensure a clean working area.</p>\r\n\r\n<h5>Specifications</h5>\r\n\r\n<table class=""description-table"">\r\n	<tbody>\r\n		<tr>\r\n			<th>Length (inches):</th>\r\n			<td>12</td>\r\n		</tr>\r\n		<tr>\r\n			<th>FDA Compliant Raw Material:</th>\r\n			<td>No</td>\r\n		</tr>\r\n		<tr>\r\n			<th>Material:</th>\r\n			<td>Polypropylene</td>\r\n		</tr>\r\n		<tr>\r\n			<th>Unit Weight (lbs.):</th>\r\n			<td>.4</td>\r\n		</tr>\r\n		<tr>\r\n			<th>Color:</th>\r\n			<td>Black</td>\r\n		</tr>\r\n	</tbody>\r\n</table>",nan,Remco Products
2072974,29102,REMCO 29102 Vikan Scraper/Paddle SS Floor Scraper- Green,product_images/20/72974/29102_1.jpg,"<p><br>Stainless steel blade removes stubborn dirt and other substances.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>10.25</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Blade Material:</th>\n                              <td>Stainless Steel</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>.6</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2072978,29142,REMCO 29142 Vikan Upright Broom Angle Cut Broom- Green,product_images/20/72978/29142_1.jpg,"<p><br>The angled design of this broom makes it easy to reach into narrow spaces between equipment when sweeping debris before the scrubbing action starts. It is particularly effective for collecting large particles of debris like meat and vegetables in a moist environment.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>11</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Bristle Material:</th>\n                              <td>PET</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>1</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2072982,29152,REMCO 29152 Vikan Sweep Broom Broom- Stiff- Green,product_images/20/72982/29152_1.jpg,"<p><br>This heavy duty broom has long, thick bristles, which makes it ideal for sweeping heavy debris. This brush is also suitable for use in wet and external areas.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>12.75</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Bristle Material:</th>\n                              <td>PET</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>1.7</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2072986,29159,REMCO 29159 Vikan Sweep Broom Broom- Stiff- Black,product_images/20/72986/29159_1.jpg,"<p><br>This heavy duty broom has long, thick bristles, which makes it ideal for sweeping heavy debris. This brush is also suitable for use in wet and external areas.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>12.75</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Bristle Material:</th>\n                              <td>PET</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>1.7</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2072990,29205,REMCO 29205 Vikan Sweep Broom Broom- Stiff- White,product_images/20/72990/29205_1.jpg,"<p><br>This heavy duty broom has long, thick bristles, which makes it ideal for sweeping heavy debris. This brush is also suitable for use in wet and external areas.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>20.5</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Block Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Bristle Material:</th>\n                              <td>PET</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>2.4</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
2073010,29379,"REMCO 29379 Vikan Aluminum Handle Handle- Alloy- 60""- Black",product_images/20/73010/29379_1.jpg,"<p><br>This standard broom handle can be used with all brooms, squeegees and scrapers. The handle with the attached item should reach to the chin of the user to prevent occupational back injuries.</p><h5>Specifications</h5><table class=""description-table"">\n                        \n															<tr>\n																\n                              <th>Length (inches):</th>\n                              <td>58.75</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>FDA Compliant Raw Material:</th>\n                              <td>Yes</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Material:</th>\n                              <td>Aluminum</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Other Material:</th>\n                              <td>Polypropylene</td>\n																\n															</tr>\n                        \n															<tr>\n																\n                              <th>Unit Weight (lbs.):</th>\n                              <td>1.2</td>\n																\n															</tr>\n                        \n														</table>",nan,Remco Products
