id,catalog_number,attributes
2847917,AH532C6W,"Catalog Number:AH316C4W, AH316C6W, AH416C6W, AH516C6W, AH332C4W, AH332C6W, AH432C3W, AH432C6W, AH532C6W"
2847903,AH5269BK,"Catalog Number:Plugs AH5266, AH5266BK, Plug Angled AH5266A, Connectors AH5269, AH5269BK|Configuration:2-Pole, 3-Wire Grounding|Rating:15A 125V NEMA 5-15"
2847902,AH5269,"Catalog Number:Plugs AH5266, AH5266BK, Plug Angled AH5266A, Connectors AH5269, AH5269BK|Configuration:2-Pole, 3-Wire Grounding|Rating:15A 125V NEMA 5-15"
2847901,AH5266BK,"Catalog Number:Plugs AH5266, AH5266BK, Plug Angled AH5266A, Connectors AH5269, AH5269BK|Configuration:2-Pole, 3-Wire Grounding|Rating:15A 125V NEMA 5-15"
2847900,AH5266A,"Catalog Number:Plugs AH5266, AH5266BK, Plug Angled AH5266A, Connectors AH5269, AH5269BK|Configuration:2-Pole, 3-Wire Grounding|Rating:15A 125V NEMA 5-15"
2847899,AH5266,"Catalog Number:Plugs AH5266, AH5266BK, Plug Angled AH5266A, Connectors AH5269, AH5269BK|Configuration:2-Pole, 3-Wire Grounding|Rating:15A 125V NEMA 5-15"
2847866,AH516R6W,"Catalog Number:AH316R4W, AH316R6W, AH416R6W, AH516R6W, AH332R4W, AH332R6W, AH432R3W, AH432R6W, AH532R6W"
2847864,AH516C6W,"Catalog Number:AH316C4W, AH316C6W, AH416C6W, AH516C6W, AH332C4W, AH332C6W, AH432C3W, AH432C6W, AH532C6W"
2847863,AH516B6W,"Catalog Number:AH316B4W, AH316B6W, AH416B6W, AH516B6W, AH332B4W, AH332B6W, AH432B3W, AH432B6W, AH532B6W"
2847861,AH5125P6W,"Catalog Number:AH3125P6W, AH4125P6W, AH5125P6W"
2847862,AH5125R6W,"Catalog Number:AH3125R6W, AH4125R6W, AH5125R6W"
2847859,AH5125B6W,"Catalog Number:AH3125B6W, AH4125B6W, AH5125B6W"
2847865,AH516P6W,"Catalog Number:AH316P4W, AH316P6W, AH416P6W, AH516P6W, AH332P4W, AH332P6W, AH432P3W, AH432P6W, AH532P6W"
2847860,AH5125C6W,"Catalog Number:AH3125C6W, AH4125C6W, AH5125C6W"
2847855,AH5100R7W,"Catalog Number:AH3100R4W, AH3100R6W, AH3100R7W, AH4100R12W, AH4100R9W, AH4100R7W, AH4100R5W, AH5100R9W, AH5100R7W, AH5100R5W, AH4100R12W-15, AH4100R7W-15, AH5100R7W-15, AH5100R9W-15"
2847857,AH5100R9W,"Catalog Number:AH3100R4W, AH3100R6W, AH3100R7W, AH4100R12W, AH4100R9W, AH4100R7W, AH4100R5W, AH5100R9W, AH5100R7W, AH5100R5W, AH4100R12W-15, AH4100R7W-15, AH5100R7W-15, AH5100R9W-15"
2847837,AH460R12W,"Catalog Number:AH360R4W, AH360R6W, AH360R7W, AH460R12W, AH460R9W, AH460R7W, AH460R5W, AH560R9W, AH560R7W, AH560R5W, AH560R9W-15"
2847833,AH460P12W,"Catalog Number:AH360P4W, AH360P6W, AH360P7W, AH460P12W, AH460P9W, AH460P7W, AH460P5W, AH560P9W, AH560P7W, AH560P5W"
2847829,AH460C12W,"Catalog Number:AH360C4W, AH360C6W, AH360C7W, AH460C12W, AH460C9W, AH460C7W, AH460C5W, AH560C9W, AH560C7W, AH560C5W"
2847825,AH460B12W,"Catalog Number:AH360B4W, AH360B6W, AH360B7W, AH460B12W, AH460B9W, AH460B7W, AH460B5W, AH560B9W, AH560B7W, AH560B5W"
2847824,AH4361,"Catalog Number:AH4361 (Switch Center Off) AH27940G (Switch Center Off in NEMA 1 enclosure)|Configuration:Double-Pole, Single-Phase 10/20 Amp|Wiring Method:Side wired screw|Rating:10A 250V/AC/DC, 20A 125V/AC/DC"
2847823,AH432R6W,"Catalog Number:AH316R4W, AH316R6W, AH416R6W, AH516R6W, AH332R4W, AH332R6W, AH432R3W, AH432R6W, AH532R6W"
2847822,AH432R3W,"Catalog Number:AH316R4W, AH316R6W, AH416R6W, AH516R6W, AH332R4W, AH332R6W, AH432R3W, AH432R6W, AH532R6W"
2847821,AH432P6W,"Catalog Number:AH316P4W, AH316P6W, AH416P6W, AH516P6W, AH332P4W, AH332P6W, AH432P3W, AH432P6W, AH532P6W"
2847820,AH432P3W,"Catalog Number:AH316P4W, AH316P6W, AH416P6W, AH516P6W, AH332P4W, AH332P6W, AH432P3W, AH432P6W, AH532P6W"
2847819,AH432C6W,"Catalog Number:AH316C4W, AH316C6W, AH416C6W, AH516C6W, AH332C4W, AH332C6W, AH432C3W, AH432C6W, AH532C6W"
2847818,AH432C3W,"Catalog Number:AH316C4W, AH316C6W, AH416C6W, AH516C6W, AH332C4W, AH332C6W, AH432C3W, AH432C6W, AH532C6W"
2847817,AH432B6W,"Catalog Number:AH316B4W, AH316B6W, AH416B6W, AH516B6W, AH332B4W, AH332B6W, AH432B3W, AH432B6W, AH532B6W"
2847816,AH432B3W,"Catalog Number:AH316B4W, AH316B6W, AH416B6W, AH516B6W, AH332B4W, AH332B6W, AH432B3W, AH432B6W, AH532B6W"
2847812,AH430R12W,"Catalog Number:AH330R4W, AH330R6W, AH330R7W, AH430R12W, AH430R9W, AH430R7W, AH430R5W, AH530R9W, AH530R7W, AH530R5W"
2847808,AH430P12W,"Catalog Number:AH330P4W, AH330P6W, AH330P7W, AH430P12W, AH430P9W, AH430P7W, AH430P5W, AH530P9W, AH530P7W, AH530P5W"
2847804,AH430C12W,"Catalog Number:AH330C4W, AH330C6W, AH330C7W, AH430C12W, AH430C9W, AH430C7W, AH430C5W, AH530C9W, AH530C7W, AH530C5W"
2847800,AH430B12W,"Catalog Number:AH330B4W, AH330B6W, AH330B7W, AH430B12W, AH430B9W, AH430B7W, AH430B5W, AH530B9W, AH530B7W, AH530B5W"
2847796,AH420R12W,"Catalog Number:AH320R4W, AH320R6W, AH320R7W, AH420R12W, AH420R9W, AH420R7W, AH420R5W, AH520R9W, AH520R7W, AH520R5W"
2847792,AH420P12W,"Catalog Number:AH320P4W, AH320P6W, AH320P7W, AH420P12W, AH420P9W, AH420P7W, AH420P5W, AH520P9W, AH520P7W, AH520P5W"
2847788,AH420C12W,"Catalog Number:AH320C4W, AH320C6W, AH320C7W, AH420C12W, AH420C9W, AH420C7W, AH420C5W, AH520C9W, AH520C7W, AH520C5W"
2847784,AH420B12W,"Catalog Number:AH320B4W, AH320B6W, AH320B7W, AH420B12W, AH420B9W, AH420B7W, AH420B5W, AH520B9W, AH520B7W, AH520B5W"
2847783,AH416R6W,"Catalog Number:AH316R4W, AH316R6W, AH416R6W, AH516R6W, AH332R4W, AH332R6W, AH432R3W, AH432R6W, AH532R6W"
2847780,AH416B6W,"Catalog Number:AH316B4W, AH316B6W, AH416B6W, AH516B6W, AH332B4W, AH332B6W, AH432B3W, AH432B6W, AH532B6W"
2847781,AH416C6W,"Catalog Number:AH316C4W, AH316C6W, AH416C6W, AH516C6W, AH332C4W, AH332C6W, AH432C3W, AH432C6W, AH532C6W"
2847778,AH4125P6W,"Catalog Number:AH3125P6W, AH4125P6W, AH5125P6W"
2847779,AH4125R6W,"Catalog Number:AH3125R6W, AH4125R6W, AH5125R6W"
2847776,AH4125B6W,"Catalog Number:AH3125B6W, AH4125B6W, AH5125B6W"
2847773,AH4100R7W,"Catalog Number:AH3100R4W, AH3100R6W, AH3100R7W, AH4100R12W, AH4100R9W, AH4100R7W, AH4100R5W, AH5100R9W, AH5100R7W, AH5100R5W, AH4100R12W-15, AH4100R7W-15, AH5100R7W-15, AH5100R9W-15"
2847766,AH4100P12W,"Catalog Number:AH3100P4W, AH3100P6W, AH3100P7W, AH4100P12W, AH4100P9W, AH4100P7W, AH4100P5W, AH5100P9W, AH5100P7W, AH5100P5W"
2847762,AH4100C12W,"Catalog Number:AH3100C4W, AH3100C6W, AH3100C7W, AH4100C12W, AH4100C9W, AH4100C7W, AH4100C5W, AH5100C9W, AH5100C7W, AH5100C5W"
2847758,AH4100B12W,"Catalog Number:AH3100B4W, AH3100B6W, AH3100B7W, AH4100B12W, AH4100B9W, AH4100B7W, AH4100B5W, AH5100B9W, AH5100B7W, AH5100B5W"
2847752,AH360R6W,"Catalog Number:AH360R4W, AH360R6W, AH360R7W, AH460R12W, AH460R9W, AH460R7W, AH460R5W, AH560R9W, AH560R7W, AH560R5W, AH560R9W-15"
2847753,AH360R7W,"Catalog Number:AH360R4W, AH360R6W, AH360R7W, AH460R12W, AH460R9W, AH460R7W, AH460R5W, AH560R9W, AH560R7W, AH560R5W, AH560R9W-15"
2847751,AH360R4W,"Catalog Number:AH360R4W, AH360R6W, AH360R7W, AH460R12W, AH460R9W, AH460R7W, AH460R5W, AH560R9W, AH560R7W, AH560R5W, AH560R9W-15"
2847750,AH360P7W,"Catalog Number:AH360P4W, AH360P6W, AH360P7W, AH460P12W, AH460P9W, AH460P7W, AH460P5W, AH560P9W, AH560P7W, AH560P5W"
2847748,AH360P4W,"Catalog Number:AH360P4W, AH360P6W, AH360P7W, AH460P12W, AH460P9W, AH460P7W, AH460P5W, AH560P9W, AH560P7W, AH560P5W"
2847749,AH360P6W,"Catalog Number:AH360P4W, AH360P6W, AH360P7W, AH460P12W, AH460P9W, AH460P7W, AH460P5W, AH560P9W, AH560P7W, AH560P5W"
2847747,AH360C7W,"Catalog Number:AH360C4W, AH360C6W, AH360C7W, AH460C12W, AH460C9W, AH460C7W, AH460C5W, AH560C9W, AH560C7W, AH560C5W"
2847744,AH360B7W,"Catalog Number:AH360B4W, AH360B6W, AH360B7W, AH460B12W, AH460B9W, AH460B7W, AH460B5W, AH560B9W, AH560B7W, AH560B5W"
2847746,AH360C6W,"Catalog Number:AH360C4W, AH360C6W, AH360C7W, AH460C12W, AH460C9W, AH460C7W, AH460C5W, AH560C9W, AH560C7W, AH560C5W"
2847743,AH360B6W,"Catalog Number:AH360B4W, AH360B6W, AH360B7W, AH460B12W, AH460B9W, AH460B7W, AH460B5W, AH560B9W, AH560B7W, AH560B5W"
2847741,AH3523BK,"Catalog Number:Plugs AH3521BK, Connectors AH3523BK|Configuration:4-Pole, 5-Wire Grounding|Wiring Method:Back Wire|Rating:20/10A 250/600V Non-NEMA|Terminal Accommodation:#16 - #12 AWG|Material:Nylon"
2847742,AH360B4W,"Catalog Number:AH360B4W, AH360B6W, AH360B7W, AH460B12W, AH460B9W, AH460B7W, AH460B5W, AH560B9W, AH560B7W, AH560B5W"
2847745,AH360C4W,"Catalog Number:AH360C4W, AH360C6W, AH360C7W, AH460C12W, AH460C9W, AH460C7W, AH460C5W, AH560C9W, AH560C7W, AH560C5W"
2847739,AH3433N,"Catalog Number:Plugs AH3431N, Connectors AH3433N|Configuration:4-Pole, 4-Wire Non-Grounding|Wiring Method:Back Wire|Rating:30A 120/208V Non-NEMA|Terminal Accommodation:#16 - #12 AWG|Material:Nylon"
2847737,AH3430,"Catalog Number:Single AH3430|Configuration:4-Pole, 4-Wire Non-Grounding|Wiring Method:Back & Side Wire|Rating:30A 3ØY 120/208V Non-NEMA|Terminal Accommodation:#14 - #8 AWG|Material:Glass-filled nylon"
2847738,AH3431N,"Catalog Number:Plugs AH3431N, Connectors AH3433N|Configuration:4-Pole, 4-Wire Non-Grounding|Wiring Method:Back Wire|Rating:30A 120/208V Non-NEMA|Terminal Accommodation:#16 - #12 AWG|Material:Nylon"
2847736,AH3333N,"Catalog Number:Plugs AH3331N,  Connectors AH3333N|Configuration:3-Pole, 3-Wire Non-Grounding|Wiring Method:Back Wire|Rating:30A 125/250V Non-NEMA|Terminal Accommodation:#16 - #12 AWG|Material:Nylon"
2847735,AH3331N,"Catalog Number:Plugs AH3331N,  Connectors AH3333N|Configuration:3-Pole, 3-Wire Non-Grounding|Wiring Method:Back Wire|Rating:30A 125/250V Non-NEMA|Terminal Accommodation:#16 - #12 AWG|Material:Nylon"
2847740,AH3521BK,"Catalog Number:Plugs AH3521BK, Connectors AH3523BK|Configuration:4-Pole, 5-Wire Grounding|Wiring Method:Back Wire|Rating:20/10A 250/600V Non-NEMA|Terminal Accommodation:#16 - #12 AWG|Material:Nylon"
2847734,AH3330,"Catalog Number:Single AH3330-2|Configuration:3-Pole, 3-Wire Non-Grounding|Wiring Method:Back & Side Wire|Rating:30A 125/250V Non-NEMA|Terminal Accommodation:#14 - #8 AWG|Material:Glass-filled nylon"
2847732,AH332R4W,"Catalog Number:AH316R4W, AH316R6W, AH416R6W, AH516R6W, AH332R4W, AH332R6W, AH432R3W, AH432R6W, AH532R6W"
2847733,AH332R6W,"Catalog Number:AH316R4W, AH316R6W, AH416R6W, AH516R6W, AH332R4W, AH332R6W, AH432R3W, AH432R6W, AH532R6W"
2847731,AH332P6W,"Catalog Number:AH316P4W, AH316P6W, AH416P6W, AH516P6W, AH332P4W, AH332P6W, AH432P3W, AH432P6W, AH532P6W"
2847730,AH332P4W,"Catalog Number:AH316P4W, AH316P6W, AH416P6W, AH516P6W, AH332P4W, AH332P6W, AH432P3W, AH432P6W, AH532P6W"
2847728,AH332C4W,"Catalog Number:AH316C4W, AH316C6W, AH416C6W, AH516C6W, AH332C4W, AH332C6W, AH432C3W, AH432C6W, AH532C6W"
2847729,AH332C6W,"Catalog Number:AH316C4W, AH316C6W, AH416C6W, AH516C6W, AH332C4W, AH332C6W, AH432C3W, AH432C6W, AH532C6W"
2847727,AH332B6W,"Catalog Number:AH316B4W, AH316B6W, AH416B6W, AH516B6W, AH332B4W, AH332B6W, AH432B3W, AH432B6W, AH532B6W"
2847726,AH332B4W,"Catalog Number:AH316B4W, AH316B6W, AH416B6W, AH516B6W, AH332B4W, AH332B6W, AH432B3W, AH432B6W, AH532B6W"
2847725,AH330R7W,"Catalog Number:AH330R4W, AH330R6W, AH330R7W, AH430R12W, AH430R9W, AH430R7W, AH430R5W, AH530R9W, AH530R7W, AH530R5W"
2847724,AH330R6W,"Catalog Number:AH330R4W, AH330R6W, AH330R7W, AH430R12W, AH430R9W, AH430R7W, AH430R5W, AH530R9W, AH530R7W, AH530R5W"
2847723,AH330R4W,"Catalog Number:AH330R4W, AH330R6W, AH330R7W, AH430R12W, AH430R9W, AH430R7W, AH430R5W, AH530R9W, AH530R7W, AH530R5W"
2847721,AH330P6W,"Catalog Number:AH330P4W, AH330P6W, AH330P7W, AH430P12W, AH430P9W, AH430P7W, AH430P5W, AH530P9W, AH530P7W, AH530P5W"
2847722,AH330P7W,"Catalog Number:AH330P4W, AH330P6W, AH330P7W, AH430P12W, AH430P9W, AH430P7W, AH430P5W, AH530P9W, AH530P7W, AH530P5W"
2847719,AH330C7W,"Catalog Number:AH330C4W, AH330C6W, AH330C7W, AH430C12W, AH430C9W, AH430C7W, AH430C5W, AH530C9W, AH530C7W, AH530C5W"
2847720,AH330P4W,"Catalog Number:AH330P4W, AH330P6W, AH330P7W, AH430P12W, AH430P9W, AH430P7W, AH430P5W, AH530P9W, AH530P7W, AH530P5W"
2847716,AH330B7W,"Catalog Number:AH330B4W, AH330B6W, AH330B7W, AH430B12W, AH430B9W, AH430B7W, AH430B5W, AH530B9W, AH530B7W, AH530B5W"
2847718,AH330C6W,"Catalog Number:AH330C4W, AH330C6W, AH330C7W, AH430C12W, AH430C9W, AH430C7W, AH430C5W, AH530C9W, AH530C7W, AH530C5W"
2847714,AH330B4W,"Catalog Number:AH330B4W, AH330B6W, AH330B7W, AH430B12W, AH430B9W, AH430B7W, AH430B5W, AH530B9W, AH530B7W, AH530B5W"
2847715,AH330B6W,"Catalog Number:AH330B4W, AH330B6W, AH330B7W, AH430B12W, AH430B9W, AH430B7W, AH430B5W, AH530B9W, AH530B7W, AH530B5W"
2847712,AH320R6W,"Catalog Number:AH320R4W, AH320R6W, AH320R7W, AH420R12W, AH420R9W, AH420R7W, AH420R5W, AH520R9W, AH520R7W, AH520R5W"
2847711,AH320R4W,"Catalog Number:AH320R4W, AH320R6W, AH320R7W, AH420R12W, AH420R9W, AH420R7W, AH420R5W, AH520R9W, AH520R7W, AH520R5W"
2847713,AH320R7W,"Catalog Number:AH320R4W, AH320R6W, AH320R7W, AH420R12W, AH420R9W, AH420R7W, AH420R5W, AH520R9W, AH520R7W, AH520R5W"
2847717,AH330C4W,"Catalog Number:AH330C4W, AH330C6W, AH330C7W, AH430C12W, AH430C9W, AH430C7W, AH430C5W, AH530C9W, AH530C7W, AH530C5W"
2847709,AH320P6W,"Catalog Number:AH320P4W, AH320P6W, AH320P7W, AH420P12W, AH420P9W, AH420P7W, AH420P5W, AH520P9W, AH520P7W, AH520P5W"
2847710,AH320P7W,"Catalog Number:AH320P4W, AH320P6W, AH320P7W, AH420P12W, AH420P9W, AH420P7W, AH420P5W, AH520P9W, AH520P7W, AH520P5W"
2847708,AH320P4W,"Catalog Number:AH320P4W, AH320P6W, AH320P7W, AH420P12W, AH420P9W, AH420P7W, AH420P5W, AH520P9W, AH520P7W, AH520P5W"
2847706,AH320C6W,"Catalog Number:AH320C4W, AH320C6W, AH320C7W, AH420C12W, AH420C9W, AH420C7W, AH420C5W, AH520C9W, AH520C7W, AH520C5W"
2847704,AH320B7W,"Catalog Number:AH320B4W, AH320B6W, AH320B7W, AH420B12W, AH420B9W, AH420B7W, AH420B5W, AH520B9W, AH520B7W, AH520B5W"
2847707,AH320C7W,"Catalog Number:AH320C4W, AH320C6W, AH320C7W, AH420C12W, AH420C9W, AH420C7W, AH420C5W, AH520C9W, AH520C7W, AH520C5W"
2847703,AH320B6W,"Catalog Number:AH320B4W, AH320B6W, AH320B7W, AH420B12W, AH420B9W, AH420B7W, AH420B5W, AH520B9W, AH520B7W, AH520B5W"
2847701,AH316R6W,"Catalog Number:AH316R4W, AH316R6W, AH416R6W, AH516R6W, AH332R4W, AH332R6W, AH432R3W, AH432R6W, AH532R6W"
2847702,AH320B4W,"Catalog Number:AH320B4W, AH320B6W, AH320B7W, AH420B12W, AH420B9W, AH420B7W, AH420B5W, AH520B9W, AH520B7W, AH520B5W"
2847700,AH316R4W,"Catalog Number:AH316R4W, AH316R6W, AH416R6W, AH516R6W, AH332R4W, AH332R6W, AH432R3W, AH432R6W, AH532R6W"
2847694,AH316B4W,"Catalog Number:AH316B4W, AH316B6W, AH416B6W, AH516B6W, AH332B4W, AH332B6W, AH432B3W, AH432B6W, AH532B6W"
2847696,AH316C4W,"Catalog Number:AH316C4W, AH316C6W, AH416C6W, AH516C6W, AH332C4W, AH332C6W, AH432C3W, AH432C6W, AH532C6W"
2847695,AH316B6W,"Catalog Number:AH316B4W, AH316B6W, AH416B6W, AH516B6W, AH332B4W, AH332B6W, AH432B3W, AH432B6W, AH532B6W"
2847697,AH316C6W,"Catalog Number:AH316C4W, AH316C6W, AH416C6W, AH516C6W, AH332C4W, AH332C6W, AH432C3W, AH432C6W, AH532C6W"
2847699,AH316P6W,"Catalog Number:AH316P4W, AH316P6W, AH416P6W, AH516P6W, AH332P4W, AH332P6W, AH432P3W, AH432P6W, AH532P6W"
2847698,AH316P4W,"Catalog Number:AH316P4W, AH316P6W, AH416P6W, AH516P6W, AH332P4W, AH332P6W, AH432P3W, AH432P6W, AH532P6W"
2847693,AH3125R6W,"Catalog Number:AH3125R6W, AH4125R6W, AH5125R6W"
2847692,AH3125P6W,"Catalog Number:AH3125P6W, AH4125P6W, AH5125P6W"
2847691,AH3125C6W,"Catalog Number:AH3125C6W, AH4125C6W, AH5125C6W"
2847690,AH3125B6W,"Catalog Number:AH3125B6W, AH4125B6W, AH5125B6W"
2847689,AH3100R7W,"Catalog Number:AH3100R4W, AH3100R6W, AH3100R7W, AH4100R12W, AH4100R9W, AH4100R7W, AH4100R5W, AH5100R9W, AH5100R7W, AH5100R5W, AH4100R12W-15, AH4100R7W-15, AH5100R7W-15, AH5100R9W-15"
2847686,AH3100P7W,"Catalog Number:AH3100P4W, AH3100P6W, AH3100P7W, AH4100P12W, AH4100P9W, AH4100P7W, AH4100P5W, AH5100P9W, AH5100P7W, AH5100P5W"
2847688,AH3100R6W,"Catalog Number:AH3100R4W, AH3100R6W, AH3100R7W, AH4100R12W, AH4100R9W, AH4100R7W, AH4100R5W, AH5100R9W, AH5100R7W, AH5100R5W, AH4100R12W-15, AH4100R7W-15, AH5100R7W-15, AH5100R9W-15"
2847687,AH3100R4W,"Catalog Number:AH3100R4W, AH3100R6W, AH3100R7W, AH4100R12W, AH4100R9W, AH4100R7W, AH4100R5W, AH5100R9W, AH5100R7W, AH5100R5W, AH4100R12W-15, AH4100R7W-15, AH5100R7W-15, AH5100R9W-15"
2847684,AH3100P4W,"Catalog Number:AH3100P4W, AH3100P6W, AH3100P7W, AH4100P12W, AH4100P9W, AH4100P7W, AH4100P5W, AH5100P9W, AH5100P7W, AH5100P5W"
2847685,AH3100P6W,"Catalog Number:AH3100P4W, AH3100P6W, AH3100P7W, AH4100P12W, AH4100P9W, AH4100P7W, AH4100P5W, AH5100P9W, AH5100P7W, AH5100P5W"
2847683,AH3100C7W,"Catalog Number:AH3100C4W, AH3100C6W, AH3100C7W, AH4100C12W, AH4100C9W, AH4100C7W, AH4100C5W, AH5100C9W, AH5100C7W, AH5100C5W"
2847680,AH3100B7W,"Catalog Number:AH3100B4W, AH3100B6W, AH3100B7W, AH4100B12W, AH4100B9W, AH4100B7W, AH4100B5W, AH5100B9W, AH5100B7W, AH5100B5W"
2847681,AH3100C4W,"Catalog Number:AH3100C4W, AH3100C6W, AH3100C7W, AH4100C12W, AH4100C9W, AH4100C7W, AH4100C5W, AH5100C9W, AH5100C7W, AH5100C5W"
2847678,AH3100B4W,"Catalog Number:AH3100B4W, AH3100B6W, AH3100B7W, AH4100B12W, AH4100B9W, AH4100B7W, AH4100B5W, AH5100B9W, AH5100B7W, AH5100B5W"
2847682,AH3100C6W,"Catalog Number:AH3100C4W, AH3100C6W, AH3100C7W, AH4100C12W, AH4100C9W, AH4100C7W, AH4100C5W, AH5100C9W, AH5100C7W, AH5100C5W"
2847679,AH3100B6W,"Catalog Number:AH3100B4W, AH3100B6W, AH3100B7W, AH4100B12W, AH4100B9W, AH4100B7W, AH4100B5W, AH5100B9W, AH5100B7W, AH5100B5W"
2847674,AH30MS1B,"Catalog Number:AH30MS1B, AH30MS1B-M2, AH60MS2B, AH60MS2B-M2, AH100MS2-M2|Configuration:Single-Phase/3-Phase, 30 Amp; Single-Phase/3-Phase, 60 Amp; 3-Phase, 100 Amp|Rating:30A 600V/AC, 60A 600V/AC, 100A 600V/AC"
2847672,AH27940G,"Catalog Number:AH4361 (Switch Center Off) AH27940G (Switch Center Off in NEMA 1 enclosure)|Configuration:Double-Pole, Single-Phase 10/20 Amp|Wiring Method:Side wired screw|Rating:10A 250V/AC/DC, 20A 125V/AC/DC"
2847675,AH30MS1B-M2,"Catalog Number:AH30MS1B, AH30MS1B-M2, AH60MS2B, AH60MS2B-M2, AH100MS2-M2|Configuration:Single-Phase/3-Phase, 30 Amp; Single-Phase/3-Phase, 60 Amp; 3-Phase, 100 Amp|Rating:30A 600V/AC, 60A 600V/AC, 100A 600V/AC"
2847670,AH21427,"Catalog Number:21426S, AH21427, 21434|Configuration:3-Pole, 4-Wire Grounding|Wiring Method:Pressure Wire|Rating:30/20A 250V DC / 600V AC Non-NEMA|Terminal Accommodation:#12 - #4 AWG|Material:Epoxy coated steel"
2847669,AH21420,"Catalog Number:20403N(Inlet for FS/FD boxes, Black) AH21420(In Angled Cast Aluminum Cover w/Weather Protective Lid)|Configuration:3-Pole, 4-Wire Grounding|Wiring Method:Back & Side Wire|Rating:30/20A 250V DC / 600V AC Non-NEMA|Terminal Accommodation:#10 - #14 AWG|Material:Glass-filled nylon"
2847665,AH1995W,"Catalog Number:1895, 1895L, 1995, AH1995W, 1995L|Wiring Type:Single-Pole|Wiring Method:Back Wire & SIde Wire|Rating:15A 120/277V, 20A 120/277V|Product Colors:Colors may vary per product. For ordering, include Cat. No. followed by the color code: B (Brown), GY (Gray), RD (Red), V (Ivory)"
2847642,AH1224L,"Catalog Number:AH1201L, AH1202L, AH1203L, AH1204, AH1221L, AH1222L, AH1223L, AH1224L, 3031L, 3032L|Wiring Type:Single-Pole, Double-Pole, 3-Way, 4-Way|Wiring Method:Back wire & side wire|Rating:15A 120/277V, 20A 120/277V, 30A 120/277V"
2847628,AH1223L,"Catalog Number:AH1201L, AH1202L, AH1203L, AH1204, AH1221L, AH1222L, AH1223L, AH1224L, 3031L, 3032L|Wiring Type:Single-Pole, Double-Pole, 3-Way, 4-Way|Wiring Method:Back wire & side wire|Rating:15A 120/277V, 20A 120/277V, 30A 120/277V"
2847616,AH1222L,"Catalog Number:AH1201L, AH1202L, AH1203L, AH1204, AH1221L, AH1222L, AH1223L, AH1224L, 3031L, 3032L|Wiring Type:Single-Pole, Double-Pole, 3-Way, 4-Way|Wiring Method:Back wire & side wire|Rating:15A 120/277V, 20A 120/277V, 30A 120/277V"
2847617,AH1222PL,"Catalog Number:AH1201PL, AH1202PL, AH1221PL, AH1222PL, 3032PL|Wiring Type:Single-Pole, Double-Pole|Wiring Method:Pilot Light, Back wire & side wire|Rating:15A 120/277V|Product Colors:Red"
2847597,AH1221PL,"Catalog Number:AH1201PL, AH1202PL, AH1221PL, AH1222PL, 3032PL|Wiring Type:Single-Pole, Double-Pole|Wiring Method:Pilot Light, Back wire & side wire|Rating:15A 120/277V|Product Colors:Red"
2847590,AH1221L,"Catalog Number:AH1201L, AH1202L, AH1203L, AH1204, AH1221L, AH1222L, AH1223L, AH1224L, 3031L, 3032L|Wiring Type:Single-Pole, Double-Pole, 3-Way, 4-Way|Wiring Method:Back wire & side wire|Rating:15A 120/277V, 20A 120/277V, 30A 120/277V"
2847563,AH1203L,"Catalog Number:AH1201L, AH1202L, AH1203L, AH1204, AH1221L, AH1222L, AH1223L, AH1224L, 3031L, 3032L|Wiring Type:Single-Pole, Double-Pole, 3-Way, 4-Way|Wiring Method:Back wire & side wire|Rating:15A 120/277V, 20A 120/277V, 30A 120/277V"
2847558,AH1202PL,"Catalog Number:AH1201PL, AH1202PL, AH1221PL, AH1222PL, 3032PL|Wiring Type:Single-Pole, Double-Pole|Wiring Method:Pilot Light, Back wire & side wire|Rating:15A 120/277V|Product Colors:Red"
2847557,AH1202L,"Catalog Number:AH1201L, AH1202L, AH1203L, AH1204, AH1221L, AH1222L, AH1223L, AH1224L, 3031L, 3032L|Wiring Type:Single-Pole, Double-Pole, 3-Way, 4-Way|Wiring Method:Back wire & side wire|Rating:15A 120/277V, 20A 120/277V, 30A 120/277V"
2847547,AH1201PL,"Catalog Number:AH1201PL, AH1202PL, AH1221PL, AH1222PL, 3032PL|Wiring Type:Single-Pole, Double-Pole|Wiring Method:Pilot Light, Back wire & side wire|Rating:15A 120/277V|Product Colors:Red"
2847542,AH1201L,"Catalog Number:AH1201L, AH1202L, AH1203L, AH1204, AH1221L, AH1222L, AH1223L, AH1224L, 3031L, 3032L|Wiring Type:Single-Pole, Double-Pole, 3-Way, 4-Way|Wiring Method:Back wire & side wire|Rating:15A 120/277V, 20A 120/277V, 30A 120/277V"
2847536,AH1193N,"Catalog Number:AH1191N, AH1191NOF, AH1192N, AH1193N|Wiring Type:Single-Pole, Double-Pole, 3-Way|Wiring Method:Back wire & side wire|Rating:20A 120/277V"
2847535,AH1192N,"Catalog Number:AH1191N, AH1191NOF, AH1192N, AH1193N|Wiring Type:Single-Pole, Double-Pole, 3-Way|Wiring Method:Back wire & side wire|Rating:20A 120/277V"
2847533,AH1191N,"Catalog Number:AH1191N, AH1191NOF, AH1192N, AH1193N|Wiring Type:Single-Pole, Double-Pole, 3-Way|Wiring Method:Back wire & side wire|Rating:20A 120/277V"
